incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD24084163,7/21/2024 2:30:00 PM,7/21/2024 2:30:00 PM,5374,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2900 BLOCK W MUHAMMAD ALI BLVD,LOUISVILLE,40212,32536
LMPD24084143,7/21/2024 2:18:00 PM,7/21/2024 12:00:00 AM,8631,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,2ND DIVISION,234,RESIDENCE/HOME,3200 BLOCK DUVALLE DR,LOUISVILLE,40211,32537
LMPD24084150,7/21/2024 2:12:00 PM,7/21/2024 2:12:00 PM,7817,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK BRICK KILN LN,LOUISVILLE,40216,32538
LMPD24084150,7/21/2024 2:12:00 PM,7/21/2024 2:12:00 PM,7817,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK BRICK KILN LN,LOUISVILLE,40216,32539
LMPD24084167,7/21/2024 2:10:00 PM,7/21/2024 2:10:00 PM,7631,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,8TH DIVISION,812,CONVENIENCE STORE,9400 BLOCK WESTPORT RD,ROLLING HILLS,40241,32540
LMPD24084137,7/21/2024 1:53:00 PM,7/20/2024 10:00:00 PM,8560,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,7TH DIVISION,736,RESIDENCE/HOME,4500 BLOCK GILLS CT,LOUISVILLE,40219,32541
LMPD24084136,7/21/2024 1:52:00 PM,7/20/2024 11:00:00 PM,8373,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,1ST DIVISION,135,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,E JEFFERSON ST & S CLAY ST,LOUISVILLE,40202,32542
LMPD24084149,7/21/2024 1:48:00 PM,7/21/2024 3:00:00 AM,5312,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $10,000 < $1,000,000 514.030 24098 23H",23H,A,YES,3RD DIVISION,315,PARKING/ DROP LOT/ GARAGE,7800 BLOCK DIXIE HWY,LOUISVILLE,40258,32543
LMPD24084134,7/21/2024 1:40:00 PM,7/20/2024 12:30:00 AM,8631,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,315,DEPARTMENT/DISCOUNT STORE,10400 BLOCK DIXIE HWY,LOUISVILLE,40272,32544
LMPD24084176,7/21/2024 1:30:00 PM,7/21/2024 1:30:00 PM,2218,23 THEFT OTHER,"TBUT OR DISP CONTROLLED SUB < $10,000 514.030 23913 23H",23H,A,YES,8TH DIVISION,815,OTHER RESIDENCE (APARTMENT/CONDO),8600 BLOCK SHELBYVILLE RD,BELLEMEADE,40222,32545
LMPD24084132,7/21/2024 1:25:00 PM,7/21/2024 1:25:00 PM,5465,56 ALL OTHER OFFENSES,VIOLATION OF CONDITIONS OF RELEASE 431.064 01152 90Z,90Z,B,NO,1ST DIVISION,111,RESIDENCE/HOME,600 BLOCK N 32ND ST,LOUISVILLE,40212,32546
LMPD24084129,7/21/2024 1:25:00 PM,7/20/2024 10:00:00 PM,8560,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,2ND DIVISION,212,RESIDENCE/HOME,800 BLOCK S 42ND ST,LOUISVILLE,40211,32547
LMPD24084131,7/21/2024 1:21:00 PM,7/21/2024 10:30:00 AM,5400,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,424,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40208,32548
LMPD24084127,7/21/2024 1:13:00 PM,7/20/2024 9:30:00 PM,8358,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,3RD DIVISION,331,DEPARTMENT/DISCOUNT STORE,6800 BLOCK DIXIE HWY,LOUISVILLE,40258,32549
LMPD24084126,7/21/2024 1:05:00 PM,7/20/2024 9:30:00 PM,8560,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,5TH DIVISION,513,PARKING/ DROP LOT/ GARAGE,2000 BLOCK NEWBURG RD,LOUISVILLE,40205,32550
LMPD24084140,7/21/2024 1:00:00 PM,7/21/2024 1:00:00 PM,5317,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,6TH DIVISION,624,RESIDENCE/HOME,4000 BLOCK MISTY WOODS LN,LOUISVILLE,40218,32551
LMPD24084124,7/21/2024 12:55:00 PM,7/22/2024 8:55:00 PM,8373,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",280,A,YES,1ST DIVISION,112,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40211,32552
LMPD24084483,7/21/2024 12:55:00 PM,7/21/2024 12:55:00 PM,7987,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,1ST DIVISION,123,AIR/BUS/TRAIN TERMINAL,1200 BLOCK W BROADWAY,LOUISVILLE,40203,32553
LMPD24084124,7/21/2024 12:55:00 PM,7/21/2024 1:30:00 AM,8373,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1100 BLOCK HOMEVIEW DR,LOUISVILLE,40215,32554
LMPD24084133,7/21/2024 12:52:00 PM,7/20/2024 11:30:00 PM,5211,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,1000 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,32555
LMPD24084128,7/21/2024 12:41:00 PM,7/21/2024 12:41:00 PM,5606,55 TRESPASSING,CRIMINAL TRESPASSING-3RD DEGREE 511.080 02617 90J,90J,B,NO,1ST DIVISION,123,AIR/BUS/TRAIN TERMINAL,1200 BLOCK W BROADWAY,LOUISVILLE,40203,32556
LMPD24084121,7/21/2024 12:38:00 PM,7/21/2024 11:45:00 AM,8560,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,315,DEPARTMENT/DISCOUNT STORE,10400 BLOCK DIXIE HWY,LOUISVILLE,40272,32557
LMPD24084118,7/21/2024 12:31:00 PM,7/20/2024 11:00:00 PM,8373,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,4TH DIVISION,423,RESIDENCE/HOME,1400 BLOCK CENTRAL AVE,LOUISVILLE,40208,32558
LMPD24084151,7/21/2024 12:25:00 PM,7/21/2024 12:25:00 PM,5617,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1800 BLOCK W KENTUCKY ST,LOUISVILLE,40210,32559
LMPD24084125,7/21/2024 12:02:00 PM,7/21/2024 12:02:00 PM,7306,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,5TH DIVISION,514,RESIDENCE/HOME,3000 BLOCK WELLBROOKE RD,LOUISVILLE,40205,32560
LMPD24084142,7/21/2024 12:00:00 PM,7/21/2024 12:00:00 PM,7805,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,32561
LMPD24085266,7/21/2024 12:00:00 PM,7/21/2024 12:00:00 PM,5611,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,4TH DIVISION,424,RESIDENCE/HOME,400 BLOCK HEYWOOD AVE,LOUISVILLE,40208,32562
LMPD24084117,7/21/2024 11:57:00 AM,7/21/2024 11:57:00 AM,5374,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,1ST DIVISION,112,OTHER RESIDENCE (APARTMENT/CONDO),2400 BLOCK W BROADWAY,LOUISVILLE,40211,32563
LMPD24084110,7/21/2024 11:56:00 AM,7/20/2024 4:00:00 AM,8358,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,6TH DIVISION,612,PARKING/ DROP LOT/ GARAGE,6100 BLOCK GUARDIAN CT,LOUISVILLE,40219,32564
LMPD24084109,7/21/2024 11:55:00 AM,7/19/2024 11:00:00 PM,8631,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,6TH DIVISION,613,PARKING/ DROP LOT/ GARAGE,1900 BLOCK GOLDSMITH LN,LOUISVILLE,40218,32565
LMPD24084112,7/21/2024 11:19:00 AM,7/21/2024 11:19:00 AM,5354,11 SIMPLE ASSAULT,"ASSAULT, 4TH DEGREE DATING VIOLENCE (MINOR INJURY) 508.030 00788 13B",13B,A,YES,8TH DIVISION,811,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,ACCOMACK DR / WESTPORT RD,LOUISVILLE,40241,32566
LMPD24084105,7/21/2024 11:05:00 AM,7/21/2024 1:30:00 AM,8631,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,6TH DIVISION,613,PARKING/ DROP LOT/ GARAGE,1900 BLOCK GOLDSMITH LN,LOUISVILLE,40218,32567
LMPD24084094,7/21/2024 10:33:00 AM,7/21/2024 3:36:00 AM,8358,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,6TH DIVISION,613,PARKING/ DROP LOT/ GARAGE,1900 BLOCK BISHOP LN,LOUISVILLE,40218,32568
LMPD24084087,7/21/2024 10:03:00 AM,7/21/2024 8:00:00 AM,8358,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,900 BLOCK BARRET AVE,LOUISVILLE,40204,32569
LMPD24083867,7/20/2024 5:00:00 PM,7/20/2024 5:00:00 PM,5317,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,7TH DIVISION,723,RESIDENCE/HOME,8000 BLOCK VAUGHN MILL RD,LOUISVILLE,40228,32570
LMPD24084078,7/21/2024 7:56:00 AM,7/21/2024 7:56:00 AM,5573,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,3RD DIVISION,315,RESIDENCE/HOME,9600 BLOCK BLAZE WAY,LOUISVILLE,40272,32571
LMPD24083745,7/20/2024 11:59:00 AM,7/20/2024 11:59:00 AM,5482,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,2ND DIVISION,211,OTHER RESIDENCE (APARTMENT/CONDO),4600 BLOCK W MARKET ST,LOUISVILLE,40212,32572
LMPD24083905,7/20/2024 9:27:00 PM,7/19/2024 3:20:00 AM,8630,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,900 BLOCK REASOR AVE,LOUISVILLE,40217,32573
LMPD24083630,7/20/2024 3:23:00 AM,7/20/2024 3:23:00 AM,5583,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,3RD DIVISION,315,RESIDENCE/HOME,7800 BLOCK GRETA AVE,LOUISVILLE,40258,32574
LMPD24084045,7/20/2024 5:00:00 PM,7/20/2024 5:00:00 PM,5341,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,NO,7TH DIVISION,723,RESIDENCE/HOME,9300 BLOCK ARTIS WAY,LOUISVILLE,40291,32575
LMPD24084045,7/20/2024 5:00:00 PM,7/20/2024 5:00:00 PM,5341,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,7TH DIVISION,723,RESIDENCE/HOME,9300 BLOCK ARTIS WAY,LOUISVILLE,40291,32576
LMPD24084060,7/21/2024 7:38:00 AM,7/21/2024 7:38:00 AM,7309,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,212,OTHER RESIDENCE (APARTMENT/CONDO),3700 BLOCK W BROADWAY,LOUISVILLE,40211,32577
LMPD24902168,7/21/2024 2:10:00 AM,7/21/2024 2:10:00 AM,8185,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,7TH DIVISION,723,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,7900 BLOCK FEGENBUSH LN,LOUISVILLE,40228,32578
LMPD24083745,7/20/2024 11:59:00 AM,7/20/2024 11:59:00 AM,5482,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,2ND DIVISION,211,OTHER RESIDENCE (APARTMENT/CONDO),4600 BLOCK W MARKET ST,LOUISVILLE,40212,32579
LMPD24083806,7/20/2024 4:57:00 PM,7/19/2024 10:30:00 PM,8631,23 LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000 514.030 24097 23H",23H,A,YES,3RD DIVISION,331,PARKING/ DROP LOT/ GARAGE,6800 BLOCK DIXIE HWY,LOUISVILLE,40258,32580
LMPD24084054,7/21/2024 7:11:00 AM,7/21/2024 7:11:00 AM,5484,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,6TH DIVISION,612,RESIDENCE/HOME,5000 BLOCK SHADY VILLA CT,LOUISVILLE,40219,32581
LMPD24083905,7/20/2024 9:27:00 PM,7/19/2024 3:20:00 AM,8630,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,4TH DIVISION,412,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,900 BLOCK REASOR AVE,LOUISVILLE,40217,32582
LMPD24083998,7/21/2024 2:08:00 AM,7/21/2024 2:08:00 AM,5464,13 BURGLARY,BURGLARY - 1ST DEGREE 511.020 22060 220,220,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK EARL AVE,LOUISVILLE,40215,32583
LMPD24083745,7/20/2024 11:59:00 AM,7/20/2024 11:59:00 AM,5482,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,211,OTHER RESIDENCE (APARTMENT/CONDO),4600 BLOCK W MARKET ST,LOUISVILLE,40212,32584
LMPD24083660,7/20/2024 3:22:00 AM,7/20/2024 3:00:00 AM,5505,13 BURGLARY,BURGLARY - 1ST DEGREE 511.020 22060 220,220,A,YES,1ST DIVISION,123,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK S 8TH ST,LOUISVILLE,40203,32585
LMPD24083804,7/20/2024 4:47:00 PM,7/20/2024 3:00:00 AM,8560,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,7TH DIVISION,711,PARKING/ DROP LOT/ GARAGE,4900 BLOCK S HURSTBOURNE PKY,LOUISVILLE,40291,32586
LMPD24084057,7/21/2024 6:48:00 AM,7/21/2024 6:48:00 AM,5461,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,6TH DIVISION,611,SPECIALTY STORE,3400 BLOCK PRESTON HWY,LOUISVILLE,40213,32587
LMPD24083955,7/20/2024 9:07:00 PM,7/20/2024 9:07:00 PM,5605,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,6TH DIVISION,612,RESIDENCE/HOME,4000 BLOCK QUIET WAY,LOUISVILLE,40219,32588
LMPD24083983,7/21/2024 2:03:00 AM,7/21/2024 2:03:00 AM,5310,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,6TH DIVISION,625,RESIDENCE/HOME,2100 BLOCK REYNOLDS LN,LOUISVILLE,40218 0000,32589
LMPD24083734,7/20/2024 11:37:00 AM,7/20/2024 11:37:00 AM,5410,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,7TH DIVISION,736,OTHER RESIDENCE (APARTMENT/CONDO),4200 BLOCK FOREMAN LN,LOUISVILLE,40219,32590
LMPD24083660,7/20/2024 3:22:00 AM,7/20/2024 3:22:00 AM,5505,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,1ST DIVISION,123,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK S 8TH ST,LOUISVILLE,40203,32591
LMPD24902083,7/20/2024 4:45:00 PM,7/20/2024 4:45:00 PM,8185,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,8TH DIVISION,811,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,9800 BLOCK BROWNSBORO RD,LOUISVILLE,40241,32592
LMPD24084057,7/21/2024 6:48:00 AM,7/21/2024 6:48:00 AM,5461,34 NARCOTICS,POSS CONT SUB-2ND DEGREE- HALLUCINOGEN 218A.1416 42243 35A,35A,A,YES,6TH DIVISION,611,SPECIALTY STORE,3400 BLOCK PRESTON HWY,LOUISVILLE,40213,32593
LMPD24083903,7/20/2024 9:01:00 PM,7/20/2024 9:01:00 PM,5560,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,7TH DIVISION,724,RESIDENCE/HOME,6500 BLOCK LEISURE LN,LOUISVILLE,40229,32594
LMPD24083906,7/20/2024 9:01:00 PM,7/20/2024 9:00:00 PM,7074,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,736,DEPARTMENT/DISCOUNT STORE,9500 BLOCK PRESTON HWY,LOUISVILLE,40229,32595
LMPD24084687,7/20/2024 9:00:00 PM,7/20/2024 9:00:00 PM,7017,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,1ST DIVISION,123,GAMBLING FACILITY/ CASINO/ RACE TRACK,100 BLOCK S 4TH ST,LOUISVILLE,40202,32596
LMPD24083990,7/20/2024 9:00:00 PM,7/20/2024 9:00:00 PM,8617,23 LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000 514.030 24097 23H",23H,A,YES,3RD DIVISION,322,RESIDENCE/HOME,200 BLOCK INVERNESS AVE,LOUISVILLE,40214,32597
LMPD24083908,7/20/2024 8:56:00 PM,7/20/2024 8:56:00 PM,5312,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,3RD DIVISION,316,RESIDENCE/HOME,7300 BLOCK DUNKIRK LN,LOUISVILLE,40272,32598
LMPD24083916,7/20/2024 8:52:00 PM,7/20/2024 8:52:00 PM,5240,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,212,RESIDENCE/HOME,700 BLOCK SOUTHWESTERN PKY,LOUISVILLE,40211,32599
LMPD24083916,7/20/2024 8:52:00 PM,7/20/2024 8:52:00 PM,5240,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,2ND DIVISION,212,RESIDENCE/HOME,700 BLOCK SOUTHWESTERN PKY,LOUISVILLE,40211,32600
LMPD24083935,7/20/2024 8:36:00 PM,7/20/2024 8:36:00 PM,7080,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,3RD DIVISION,323,RESIDENCE/HOME,8200 BLOCK NASH RD,LOUISVILLE,40214,32601
LMPD24083896,7/20/2024 8:35:00 PM,7/13/2024 4:00:00 AM,7294,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,6TH DIVISION,612,NON-ATTACHED RESD GARAGE/SHED/BULD,3500 BLOCK SUSANNA DR,LOUISVILLE,40213,32602
LMPD24085282,7/20/2024 8:30:00 PM,7/20/2024 8:30:00 PM,7441,12 INTIMIDATION,TERRORISTIC THREATENING 2ND DEGREE 508.078 00821 13C,13C,A,YES,7TH DIVISION,735,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,4800 BLOCK OUTER LOOP,LOUISVILLE,40219,32603
LMPD24902084,7/20/2024 8:15:00 PM,7/20/2024 8:15:00 PM,8185,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,5TH DIVISION,513,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,2200 BLOCK BARDSTOWN RD,LOUISVILLE,40205,32604
LMPD24083895,7/20/2024 8:11:00 PM,7/20/2024 8:11:00 PM,5300,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,6TH DIVISION,612,DEPARTMENT/DISCOUNT STORE,6200 BLOCK PRESTON HWY,LOUISVILLE,40219,32605
LMPD24083887,7/20/2024 8:10:00 PM,7/20/2024 8:10:00 PM,7488,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,5TH DIVISION,521,RESIDENCE/HOME,2800 BLOCK COLEEN CT,LOUISVILLE,40206,32606
LMPD24083877,7/20/2024 7:59:00 PM,7/20/2024 7:59:00 PM,5454,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO),3300 BLOCK MARY OCONNOR DR,LOUISVILLE,40216,32607
LMPD24083872,7/20/2024 7:58:00 PM,7/20/2024 7:58:00 PM,7486,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,7TH DIVISION,724,DEPARTMENT/DISCOUNT STORE,9800 BLOCK PRESTON CROSSING BLVD,LOUISVILLE,40229,32608
LMPD24083876,7/20/2024 7:44:00 PM,7/20/2024 7:44:00 PM,7216,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,32609
LMPD24083854,7/20/2024 7:43:00 PM,7/18/2024 1:30:00 AM,8630,22 THEFT MV PARTS,TBUT PARTS FROM VEHICLE 514.030 24240 23G,23G,A,YES,3RD DIVISION,331,PARKING/ DROP LOT/ GARAGE,3300 BLOCK RENWOOD BLVD,LOUISVILLE,40214,32610
LMPD24083854,7/20/2024 7:43:00 PM,7/18/2024 1:30:00 AM,8630,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,3RD DIVISION,331,PARKING/ DROP LOT/ GARAGE,3300 BLOCK RENWOOD BLVD,LOUISVILLE,40214,32611
LMPD24902218,7/20/2024 7:40:00 PM,7/20/2024 7:40:00 PM,8185,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,YES,3RD DIVISION,315,RESIDENCE/HOME,5100 BLOCK W PAGES LN,LOUISVILLE,40258,32612
LMPD24083869,7/20/2024 7:40:00 PM,7/20/2024 7:35:00 PM,7924,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,735,DEPARTMENT/DISCOUNT STORE,7300 BLOCK JEFFERSON BLVD,LOUISVILLE,40219,32613
LMPD24902105,7/20/2024 7:33:00 PM,7/20/2024 7:33:00 PM,8185,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,7TH DIVISION,724,DEPARTMENT/DISCOUNT STORE,9800 BLOCK PRESTON CROSSING BLVD,LOUISVILLE,40229,32614
LMPD24083879,7/20/2024 7:29:00 PM,7/20/2024 7:29:00 PM,5372,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1500 BLOCK CENTRAL AVE,LOUISVILLE,40208,32615
LMPD24902258,7/20/2024 7:12:00 PM,7/20/2024 7:12:00 PM,8185,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,331,DEPARTMENT/DISCOUNT STORE,6600 BLOCK DIXIE HWY,LOUISVILLE,40258,32616
LMPD24083848,7/20/2024 7:11:00 PM,7/20/2024 6:40:00 PM,5596,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,6TH DIVISION,612,SPECIALTY STORE,6200 BLOCK PRESTON HWY,LOUISVILLE,40219,32617
LMPD24085964,7/20/2024 7:00:00 PM,7/20/2024 7:00:00 PM,5021,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,2ND DIVISION,211,RESIDENCE/HOME,300 BLOCK N 35TH ST,LOUISVILLE,40212,32618
LMPD24902139,7/20/2024 6:50:00 PM,7/20/2024 6:50:00 PM,8185,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,3RD DIVISION,316,RESIDENCE/HOME,6700 BLOCK PENDLETON RD,LOUISVILLE,40272,32619
LMPD24083845,7/20/2024 6:33:00 PM,7/20/2024 6:33:00 PM,5321,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,3RD DIVISION,334,RESIDENCE/HOME,11000 BLOCK TORRINGTON RD,LOUISVILLE,40272,32620
LMPD24083864,7/20/2024 6:33:00 PM,7/20/2024 6:33:00 PM,5039,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,225,RESIDENCE/HOME,1200 BLOCK BRASHEAR DR,LOUISVILLE,40210,32621
