INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-13-003528,1/15/13 1:03 PM,1/15/13 1:03 PM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1100 BLOCK S 32ND ST                                        ,LOUISVILLE,40211,859605,6486
80-13-003540,1/15/13 1:35 PM,1/15/13 1:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,5TH DIVISION,521,"SPECIALTY STORE (TV, FUR, ETC)",1900 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,859606,6487
80-13-002408,1/10/13 7:25 PM,1/10/13 7:25 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,3800 BLOCK DEBSOM WAY                                       ,LOUISVILLE,40241,859607,6488
80-13-003003,1/13/13 4:04 AM,1/13/13 4:04 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,424,OTHER RESIDENCE (APARTMENT/CONDO),3800 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,859609,6489
80-13-003551,1/15/13 12:55 PM,1/15/13 12:05 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,10100 BLOCK WHITEOAK PARK RD                                ,LOUISVILLE,40219,859610,6490
80-13-002618,1/11/13 4:00 PM,1/11/13 4:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,S 15TH ST / W HILL ST                                       ,LOUISVILLE,40210,859611,6491
80-13-003532,1/15/13 12:41 PM,1/15/13 10:30 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,GOVERNMENT / PUBLIC BUILDING,900 BLOCK W BROADWAY                                        ,LOUISVILLE,40203,859612,6492
80-13-003338,1/14/13 5:13 PM,1/14/13 7:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,ATTEMPTED,2ND DIVISION,236,RESIDENCE / HOME,4300 BLOCK DOHN AVE                                         ,LOUISVILLE,40216,859613,6493
80-13-003568,1/15/13 3:01 PM,1/14/13 10:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,GOVERNMENT / PUBLIC BUILDING,6600 BLOCK SYLVANIA RD                                      ,LOUISVILLE,40258,859614,6494
80-13-021574,3/28/13 1:15 PM,8/12/10 12:00 AM,CACU UNSUBSTANTIATED CASES,OTHER,999,,ATTEMPTED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,METRO AT LARGE                                              ,LOUISVILLE,40056,859811,6495
80-13-002754,1/12/13 1:53 AM,1/12/13 1:51 AM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,2100 BLOCK W BURNETT AVE                                    ,LOUISVILLE,40210,859813,6496
80-13-003332,1/15/13 9:58 AM,1/13/13 12:00 AM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,859814,6497
80-13-003320,1/14/13 5:02 PM,1/11/13 4:14 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,4300 BLOCK NORBROOK DR                                      ,LOUISVILLE,40218,859815,6498
80-13-003319,1/14/13 4:16 PM,12/12/12 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME,2300 BLOCK VALLETTA LN                                      ,LOUISVILLE,40205,859816,6499
80-13-003343,1/14/13 5:12 PM,1/14/13 1:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PURSESNATCHING  FELONY CLASS D,THEFT/LARCENY,23B,PART I,COMPLETED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,ELEANOR AVE / LANCASHIRE AVE                                ,LOUISVILLE,40205,859817,6500
80-13-003344,1/14/13 9:10 PM,1/14/13 5:05 PM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,134,RESTAURANT,100 BLOCK E MARKET ST                                       ,LOUISVILLE,40202,859818,6501
80-13-003356,1/15/13 12:46 PM,1/15/13 9:23 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,6TH DIVISION,612,PARKING LOT / GARAGE,5400 BLOCK WARWICKSHIRE DR                                  ,LOUISVILLE,40213,859819,6502
80-13-003362,1/14/13 6:11 PM,1/14/13 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,2000 BLOCK LANDING DR                                       ,LOUISVILLE,40218,859820,6503
80-13-003363,1/14/13 6:39 PM,1/5/13 8:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,2100 BLOCK RATCLIFFE AVE                                    ,LOUISVILLE,40210,859821,6504
80-13-003372,1/14/13 7:00 PM,1/6/13 11:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME,3400 BLOCK IMPERATOR LN                                     ,LOUISVILLE,40245,859822,6505
80-13-003241,1/14/13 11:12 AM,1/12/13 1:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,100 BLOCK S 30TH ST                                         ,LOUISVILLE,40212,859823,6506
80-13-003391,1/14/13 5:35 PM,1/14/13 5:30 PM,MENACING,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,800 BLOCK GLEN EAGLE CT                                     ,LOUISVILLE,40223,859824,6507
80-13-003330,1/14/13 4:38 PM,1/14/13 8:10 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7100 BLOCK BIRNAMWOOD DR                                    ,LOUISVILLE,40258,859825,6508
80-13-003373,1/14/13 7:13 PM,1/14/13 5:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,4900 BLOCK SADDLEBROOK LN                                   ,LOUISVILLE,40216,859826,6509
80-13-095828,12/15/13 4:16 AM,12/15/13 4:10 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME,700 BLOCK SUTCLIFFE AVE                                     ,LOUISVILLE,40211,859831,6510
80-13-003405,1/14/13 9:44 PM,1/14/13 9:30 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,5300 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,859854,6511
80-13-003345,1/14/13 5:20 PM,1/14/13 1:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,8000 BLOCK CANNA DR                                         ,LOUISVILLE,40258,859855,6512
80-13-003425,1/15/13 12:20 AM,1/15/13 12:19 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,8TH DIVISION,824,LIQUOR STORE,12600 BLOCK SHELBYVILLE RD                                  ,MIDDLETOWN,40243,859856,6513
80-13-003433,1/15/13 1:43 AM,1/13/13 3:30 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,600 BLOCK BELLAMY CIR                                       ,LOUISVILLE,40208,859857,6514
80-13-003430,1/15/13 12:49 AM,1/15/13 12:45 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,CONSTRUCTION SITE,S 5TH ST / W KENTUCKY ST                                    ,LOUISVILLE,40203,859858,6515
80-13-003434,1/15/13 1:21 AM,1/14/13 5:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,5200 BLOCK HEAFER FARM CT                                   ,LOUISVILLE,40219,859859,6516
80-13-003170,1/14/13 5:56 AM,1/14/13 5:56 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3300 BLOCK AUTUMN WAY                                       ,LOUISVILLE,40218,859860,6517
80-13-003420,1/14/13 11:17 PM,1/14/13 11:17 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3300 BLOCK HEATHER LN                                       ,LOUISVILLE,40218,859861,6518
80-13-003244,1/14/13 12:26 PM,1/14/13 11:36 AM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,S 2ND ST / W OAK ST                                         ,LOUISVILLE,40203,859862,6519
80-13-003268,1/14/13 3:52 PM,1/14/13 1:11 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,900 BLOCK W BROADWAY                                        ,LOUISVILLE,40203,859863,6520
80-13-003152,1/14/13 12:17 AM,1/14/13 12:17 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME,2100 BLOCK WOODBOURNE AVE                                   ,LOUISVILLE,40205,859864,6521
80-13-013197,2/26/13 3:39 PM,2/22/13 5:30 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W HILL ST                                       ,LOUISVILLE,40210,886908,6522
80-13-013680,2/25/13 12:59 AM,2/25/13 12:59 AM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,S 3RD ST / GHEENS AVE                                       ,LOUISVILLE,40214,886749,6523
80-13-005688,1/24/13 5:08 PM,9/21/12 12:00 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,@COMMUNITY AT LARGE                                         ,LOUISVILLE,40056,863776,6524
80-13-013910,2/26/13 8:28 PM,2/26/13 2:14 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2700 BLOCK BANK ST                                          ,LOUISVILLE,40212,886869,6525
80-13-003462,1/15/13 5:20 PM,1/14/13 11:40 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,859871,6526
80-13-013680,2/25/13 12:59 AM,2/25/13 12:59 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,S 3RD ST / GHEENS AVE                                       ,LOUISVILLE,40214,886750,6527
80-13-013197,2/26/13 3:39 PM,2/22/13 5:30 PM,PRESCRIPTION CONT SUB NOT IN ORIGINAL CONTAINER-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W HILL ST                                       ,LOUISVILLE,40210,886814,6528
80-13-003364,1/14/13 6:02 PM,1/14/13 6:02 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME,4700 BLOCK BRAVES LN                                        ,LOUISVILLE,40272,859872,6529
80-13-005668,1/23/13 7:46 PM,1/23/13 7:15 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,1ST DIVISION,112,CONVENIENCE STORE,2700 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,863777,6530
80-13-003463,1/15/13 5:22 PM,11/1/12 12:00 AM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,859873,6531
80-13-005848,1/24/13 1:37 PM,1/25/12 1:46 PM,KNOWINGLY EXPLOIT ADULT BY PERSON O/$300,ASSAULT,90F,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1700 BLOCK PATTON CT                                        ,LOUISVILLE,40210,863615,6532
80-13-013197,2/26/13 3:39 PM,2/22/13 5:30 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W HILL ST                                       ,LOUISVILLE,40210,886909,6533
80-13-013881,2/25/13 6:41 PM,2/25/13 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO),700 BLOCK W ST CATHERINE ST                                 ,LOUISVILLE,40203,886870,6534
80-13-013762,2/25/13 1:01 PM,1/14/13 1:53 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,800 BLOCK S 31ST ST                                         ,LOUISVILLE,40211,886765,6535
80-13-013661,2/24/13 9:57 PM,2/24/13 9:57 PM,RECEIVING STOLEN PROPERTY U/$500 MISD,THEFT/LARCENY,280,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY,BLUE LICK RD / SOUTH PARK RD                                ,LOUISVILLE,40219,886910,6536
80-13-005847,1/25/13 2:48 AM,1/18/13 12:00 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,863616,6537
80-13-013824,2/25/13 4:03 PM,2/25/13 3:00 PM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,N 2ND ST / W MAIN ST                                        ,LOUISVILLE,40202,886871,6538
80-13-005698,1/23/13 9:45 PM,1/23/13 5:30 PM,TBUT OR DISP FIREARM,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,811,PARKING LOT / GARAGE,11000 BLOCK BROWNSBORO RD                                   ,LOUISVILLE,40059,863778,6539
80-13-003445,1/15/13 1:42 PM,1/14/13 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,514,RESIDENCE / HOME,1900 BLOCK EASTVIEW AVE                                     ,LOUISVILLE,40205,859874,6540
80-13-013827,2/25/13 4:04 PM,2/24/13 5:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,100 BLOCK ALPHA AVE                                         ,LOUISVILLE,40218,886766,6541
80-13-013660,2/24/13 9:57 PM,2/24/13 9:57 PM,RECEIVING STOLEN PROPERTY U/$500 MISD,THEFT/LARCENY,280,PART II,COMPLETED,7TH DIVISION,736,"SPECIALTY STORE (TV, FUR, ETC)",BLUE LICK RD / SOUTH PARK RD                                ,LOUISVILLE,40219,886911,6542
80-13-005858,1/24/13 1:55 PM,1/24/13 1:55 PM,KNOWINGLY EXPLOIT ADULT BY PERSON O/$300,ASSAULT,90F,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME,2500 BLOCK BRADLEY AVE                                      ,LOUISVILLE,40217,863617,6543
80-13-013820,2/25/13 3:20 PM,2/25/13 3:10 PM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,BEECH ST / WYANDOTTE AVE                                    ,LOUISVILLE,40210,886872,6544
80-13-005691,1/23/13 9:14 PM,1/23/13 8:43 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,863779,6545
80-13-005691,1/23/13 9:14 PM,1/23/13 8:43 PM,RECEIVING STOLEN PROPERTY U/$500 MISD,THEFT/LARCENY,280,PART II,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,863780,6546
80-13-005679,1/23/13 8:13 PM,1/23/13 7:13 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,MALL / SHOPPING CENTER,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,863781,6547
80-13-005739,1/24/13 3:00 AM,1/24/13 1:30 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY,@I64 TO I65N                                                ,LOUISVILLE,40202,863782,6548
80-13-003815,1/16/13 2:56 PM,1/11/13 10:30 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME,1100 BLOCK HOLLY AVE                                        ,LOUISVILLE,40118,863783,6549
80-13-005160,1/21/13 7:11 PM,1/21/13 7:11 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,331,DEPARTMENT / DISCOUNT STORE,7100 BLOCK RAGGARD RD                                       ,LOUISVILLE,40216,863784,6550
80-13-005772,1/24/13 8:32 AM,1/23/13 8:30 PM,TBUT OR DISP FIREARM,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE,4900 BLOCK CELESTE DR                                       ,LOUISVILLE,40228,863785,6551
80-13-005787,1/24/13 7:58 PM,1/23/13 12:00 AM,FINANCIAL CRIME/OUT OF JURISDICTION,OTHER,999,,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,863786,6552
80-13-005788,1/24/13 8:34 PM,1/24/13 7:17 PM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,863787,6553
80-13-003416,1/14/13 10:35 PM,12/31/12 12:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,2800 BLOCK S 4TH ST                                         ,LOUISVILLE,40208,859554,6554
80-13-003328,1/14/13 4:38 PM,1/14/13 1:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2800 BLOCK ARLINGTON RD                                     ,LOUISVILLE,40220,859555,6555
80-13-003352,1/14/13 5:45 PM,1/14/13 9:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1100 BLOCK S FLOYD ST                                       ,LOUISVILLE,40203,859556,6556
80-13-003419,1/14/13 10:41 PM,1/14/13 7:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,ATTEMPTED,3RD DIVISION,331,RESIDENCE / HOME,7700 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40214,859557,6557
80-13-003439,1/15/13 4:10 AM,1/15/13 4:10 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,1800 BLOCK N ENGLISH STATION RD                             ,LOUISVILLE,40223,859558,6558
80-13-003187,1/14/13 9:17 AM,1/14/13 8:08 AM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,3300 BLOCK CARRIE DR                                        ,LOUISVILLE,40216,859559,6559
80-13-003446,1/15/13 2:30 PM,1/14/13 4:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,ATTEMPTED,6TH DIVISION,612,PARKING LOT / GARAGE,3300 BLOCK GILMORE INDUSTRIAL BLVD                          ,LOUISVILLE,40213,859560,6560
80-13-003453,1/15/13 4:00 PM,1/14/13 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,9200 BLOCK VEVEY RD                                         ,LOUISVILLE,40291,859562,6561
80-13-003281,1/14/13 2:32 PM,1/14/13 2:15 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO),1000 BLOCK S 4TH ST                                         ,LOUISVILLE,40203,859563,6562
80-13-003398,1/14/13 9:05 PM,1/14/13 9:05 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1400 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,859565,6563
80-13-003203,1/14/13 9:31 AM,1/14/13 9:31 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,I264E TO BARDSTOWN RD S                                     ,LOUISVILLE,40218,859566,6564
80-13-003460,1/15/13 5:06 PM,1/14/13 8:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1200 BLOCK EASTERN PKY                                      ,LOUISVILLE,40204,859567,6565
80-13-003347,1/14/13 4:57 PM,1/14/13 4:57 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,7TH DIVISION,712,RESIDENCE / HOME,4300 BLOCK HOPEWELL RD                                      ,LOUISVILLE,40299,859568,6566
80-13-002919,1/12/13 6:57 PM,1/12/13 6:57 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,316,OTHER RESIDENCE (APARTMENT/CONDO),11700 BLOCK WILTONWOOD CT                                   ,LOUISVILLE,40272,859571,6567
80-13-003468,1/15/13 5:38 PM,1/15/13 4:11 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,859572,6568
80-13-003469,1/15/13 5:36 PM,1/14/13 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,824,PARKING LOT / GARAGE,10700 BLOCK TATTENHAM LN                                    ,LOUISVILLE,40243,859573,6569
80-13-003454,1/15/13 8:04 AM,1/14/13 12:45 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,613,SCHOOL - ELEMENTARY / SECONDARY,4900 BLOCK EXETER AVE                                       ,LOUISVILLE,40218,859574,6570
80-13-003302,1/14/13 3:01 PM,1/14/13 3:01 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,859575,6571
80-13-003358,1/14/13 6:11 PM,1/14/13 6:11 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME,2400 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40217,859576,6572
80-13-003306,1/14/13 3:29 PM,1/14/13 2:29 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME,800 BLOCK S 36TH ST                                         ,LOUISVILLE,40211,859577,6573
80-13-003359,1/14/13 6:17 PM,1/14/13 6:17 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME,4500 BLOCK WINNROSE WAY                                     ,LOUISVILLE,40211,859578,6574
80-13-002748,1/12/13 12:36 AM,1/12/13 12:25 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2900 BLOCK W MARKET ST                                      ,LOUISVILLE,40212,859579,6575
80-13-003301,1/14/13 3:01 PM,1/14/13 3:01 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,859580,6576
80-13-002629,1/11/13 4:22 PM,1/11/13 5:00 AM,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,ASSAULT,13A,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,12000 BLOCK ROCK SPRING DR                                  ,COLDSTREAM,40245,859581,6577
