incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD23084311,8/25/2023 5:00:00 PM,8/25/2023 5:00:00 PM,5595,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,3RD DIVISION,315,GROCERY/ SUPERMARKET,10600 BLOCK DIXIE HWY,LOUISVILLE,40272,25196
LMPD23901339,8/25/2023 4:45:00 PM,8/25/2023 4:45:00 PM,8375,56 ALL OTHER OFFENSES,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES ***.*** 03013 90Z,90Z,B,YES,1ST DIVISION,123,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40202,25197
LMPD23078904,8/25/2023 9:57:00 AM,8/25/2023 9:57:00 AM,5410,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,711,RESIDENCE/HOME,9300 BLOCK FAIRGROUND RD,LOUISVILLE,40291,25198
LMPD23078897,8/25/2023 9:32:00 AM,8/25/2023 2:00:00 AM,8249,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,3200 BLOCK RUDD AVE,LOUISVILLE,40212,25199
LMPD23078896,8/25/2023 9:23:00 AM,8/25/2023 8:59:00 AM,8545,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1300 BLOCK DIXIE HWY,LOUISVILLE,40210,25200
LMPD23077668,8/22/2023 1:45:00 PM,8/22/2023 1:45:00 PM,7892,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,2ND DIVISION,225,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,1700 BLOCK W HILL ST,LOUISVILLE,40210,25201
LMPD23077660,8/22/2023 1:30:00 PM,8/22/2023 1:30:00 PM,7462,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,4TH DIVISION,411,PARKING/ DROP LOT/ GARAGE,700 BLOCK S 1ST ST,LOUISVILLE,40202,25202
LMPD23077658,8/22/2023 1:26:00 PM,8/22/2023 1:26:00 PM,5336,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),7600 BLOCK FRONTGATE DR,LOUISVILLE,40228,25203
LMPD23077643,8/22/2023 1:18:00 PM,8/20/2023 10:06:00 AM,8373,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,736,DEPARTMENT/DISCOUNT STORE,9500 BLOCK PRESTON HWY,LOUISVILLE,40229,25204
LMPD23077671,8/22/2023 1:00:00 PM,8/22/2023 1:00:00 PM,5388,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1800 BLOCK ROWAN ST,LOUISVILLE,40203,25205
LMPD23077671,8/22/2023 1:00:00 PM,8/22/2023 1:00:00 PM,5388,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1800 BLOCK ROWAN ST,LOUISVILLE,40203,25206
LMPD23077671,8/22/2023 1:00:00 PM,8/22/2023 1:00:00 PM,5388,58 ARSON,ARSON - 2ND DEGREE 513.030 20004 200,200,A,NO,1ST DIVISION,111,RESIDENCE/HOME,1800 BLOCK ROWAN ST,LOUISVILLE,40203,25207
LMPD23077671,8/22/2023 1:00:00 PM,8/22/2023 1:00:00 PM,5388,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1800 BLOCK ROWAN ST,LOUISVILLE,40203,25208
LMPD23901275,8/22/2023 1:00:00 PM,8/22/2023 1:00:00 PM,8375,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,4TH DIVISION,411,OTHER/UNKNOWN,200 BLOCK W OAK ST,LOUISVILLE,40203,25209
LMPD23077636,8/22/2023 12:55:00 PM,6/16/2023 1:00:00 PM,5341,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK NEW HAMPSHIRE BLVD,LOUISVILLE,40219,25210
LMPD23077636,8/22/2023 12:55:00 PM,6/16/2023 1:00:00 PM,5341,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK NEW HAMPSHIRE BLVD,LOUISVILLE,40219,25211
LMPD23077636,8/22/2023 12:55:00 PM,6/16/2023 1:00:00 PM,5341,23 THEFT OTHER,THEFT BY DECEPTION INCLUDING COLD CHECKS 514.040(8) 71283 23H,23H,A,YES,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK NEW HAMPSHIRE BLVD,LOUISVILLE,40219,25212
LMPD23077633,8/22/2023 12:45:00 PM,8/21/2023 9:30:00 PM,8373,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,1ST DIVISION,134,PARKING/ DROP LOT/ GARAGE,100 BLOCK W MARKET ST,LOUISVILLE,40202,25213
LMPD23077788,8/22/2023 7:35:00 PM,8/22/2023 12:00:00 AM,7402,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,4TH DIVISION,424,RESIDENCE/HOME,700 BLOCK HEYWOOD AVE,LOUISVILLE,40208,25214
LMPD23077659,8/22/2023 12:26:00 PM,8/20/2023 7:47:00 AM,7688,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,334,PARKING/ DROP LOT/ GARAGE,100 BLOCK OLDE ENGLISH CT,LOUISVILLE,40272,25215
LMPD23077628,8/22/2023 12:16:00 PM,8/22/2023 2:30:00 AM,8373,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,6TH DIVISION,624,RESIDENCE/HOME,8400 BLOCK FIELDCREST CT,LOUISVILLE,40299,25216
LMPD23077626,8/22/2023 12:14:00 PM,8/22/2023 2:00:00 AM,8358,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,8TH DIVISION,811,RESIDENCE/HOME,10600 BLOCK NORTON COMMONS WALK,LOUISVILLE,40059,25217
LMPD23077625,8/22/2023 12:09:00 PM,8/21/2023 3:04:00 PM,8075,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,736,GROCERY/ SUPERMARKET,9500 BLOCK PRESTON HWY,LOUISVILLE,40229,25218
LMPD23901272,8/22/2023 12:05:00 PM,8/22/2023 12:05:00 PM,8375,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,2ND DIVISION,225,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,2100 BLOCK W LEE ST,LOUISVILLE,40210,25219
LMPD23901335,8/22/2023 12:03:00 PM,8/22/2023 12:03:00 PM,8375,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,5TH DIVISION,521,RESIDENCE/HOME,300 BLOCK S BAYLY AVE,LOUISVILLE,40206,25220
LMPD23077621,8/22/2023 11:55:00 AM,8/21/2023 11:18:00 PM,8358,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200 26B,26B,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3500 BLOCK PARTHENIA AVE,LOUISVILLE,40215,25221
LMPD23077634,8/22/2023 11:52:00 AM,8/22/2023 11:52:00 AM,7306,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,3RD DIVISION,334,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE,7900 BLOCK 3RD STREET RD,LOUISVILLE,40214,25222
LMPD23077634,8/22/2023 11:52:00 AM,8/22/2023 11:52:00 AM,7306,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $10,000 < $1,000,000 514.030 24098 23H",23H,A,NO,3RD DIVISION,334,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE,7900 BLOCK 3RD STREET RD,LOUISVILLE,40214,25223
LMPD23077614,8/22/2023 11:33:00 AM,8/21/2023 10:11:00 PM,8358,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,3RD DIVISION,331,COMMERCIAL/OFFICE BUILDING,6800 BLOCK DIXIE HWY,LOUISVILLE,40258,25224
LMPD23077611,8/22/2023 11:23:00 AM,8/22/2023 12:30:00 AM,8075,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,3RD DIVISION,323,RESIDENCE/HOME,2200 BLOCK GRANGER ROAD,FAIRDALE,40118 0000,25225
LMPD23077617,8/22/2023 11:19:00 AM,8/22/2023 11:19:00 AM,5489,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,412,RESIDENCE/HOME,400 BLOCK MARRET AVE,LOUISVILLE,40208,25226
LMPD23077615,8/22/2023 11:04:00 AM,8/22/2023 11:04:00 AM,5451,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,2ND DIVISION,223,RESIDENCE/HOME,2500 BLOCK DATE ST,LOUISVILLE,40210,25227
LMPD23077610,8/22/2023 10:54:00 AM,8/21/2023 9:00:00 PM,8545,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,3RD DIVISION,315,RESIDENCE/HOME,9000 BLOCK DEVONSHIRE DR,LOUISVILLE,40258,25228
LMPD23077612,8/22/2023 10:51:00 AM,8/22/2023 10:51:00 AM,5378,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,4TH DIVISION,435,RESIDENCE/HOME,4300 BLOCK WHITMORE AVE,LOUISVILLE,40215,25229
LMPD23077616,8/22/2023 10:48:00 AM,8/22/2023 10:48:00 AM,5344,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,1ST DIVISION,112,RESIDENCE/HOME,500 BLOCK S 20TH ST,LOUISVILLE,40203,25230
LMPD23077637,8/22/2023 10:47:00 AM,8/22/2023 10:40:00 AM,7168,1 HOMICIDE,MURDER 507.020 09150 09A,09A,A,YES,LYNDON,LYN,PARKING/ DROP LOT/ GARAGE,1700 BLOCK BRIDGEVIEW LN,LYNDON,40242,25231
LMPD23077609,8/22/2023 10:22:00 AM,8/22/2023 10:22:00 AM,5020,51 DISORDERLY CONDUCT,DISORDERLY CONDUCT - 2ND DEGREE 525.060 02371 90C,90C,B,NO,5TH DIVISION,513,RESIDENCE/HOME,1800 BLOCK BONNYCASTLE AVE,LOUISVILLE,40205,25232
LMPD23077597,8/22/2023 9:15:00 AM,8/22/2023 9:15:00 AM,5427,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-OPIATES 218A.1415 42209 35A,35A,A,YES,3RD DIVISION,315,SERVICE/GAS STATION,10600 BLOCK DIXIE HWY,LOUISVILLE,40272,25233
LMPD23077595,8/22/2023 8:59:00 AM,8/21/2023 12:00:00 AM,4307,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,8TH DIVISION,812,PARKING/ DROP LOT/ GARAGE,8700 BLOCK BAYBERRY PL,PLANTATION,40242,25234
LMPD23078573,8/22/2023 8:40:00 AM,8/22/2023 8:40:00 AM,6149,27 FRAUD,FRAUD USE CRED CARD REPT LOST/STOLEN CLASS A 3+ YRS IN 5 YRS434.655(2)(c) 71219 26A,26A,A,YES,5TH DIVISION,512,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,900 BLOCK BAXTER AVE,LOUISVILLE,40204,25235
LMPD23078572,8/22/2023 8:40:00 AM,8/22/2023 8:40:00 AM,6149,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40204,25236
LMPD23077594,8/22/2023 8:28:00 AM,8/22/2023 8:00:00 AM,5395,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,3RD DIVISION,323,RESIDENCE/HOME,200 BLOCK MACKIE LN,LOUISVILLE,40214,25237
LMPD23077592,8/22/2023 8:25:00 AM,8/22/2023 8:26:00 AM,5512,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,NO,6TH DIVISION,612,OTHER/UNKNOWN,5400 BLOCK PRESTON HWY,LOUISVILLE,40213,25238
LMPD23077866,8/22/2023 8:00:00 AM,8/22/2023 8:00:00 AM,7975,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,3RD DIVISION,322,RESIDENCE/HOME,1100 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,25239
LMPD23077866,8/22/2023 8:00:00 AM,8/22/2023 8:00:00 AM,7975,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,NO,3RD DIVISION,322,RESIDENCE/HOME,1100 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,25240
LMPD23077866,8/22/2023 8:00:00 AM,8/22/2023 8:00:00 AM,7975,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,3RD DIVISION,322,RESIDENCE/HOME,1100 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,25241
LMPD23077575,8/22/2023 7:04:00 AM,8/22/2023 7:04:00 AM,5456,34 NARCOTICS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE) 218.1415 42215 35A,35A,A,YES,6TH DIVISION,611,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,PRESTON HWY / PHILLIPS LN,LOUISVILLE,40217,25242
LMPD23077590,8/22/2023 7:01:00 AM,8/22/2023 7:02:00 AM,7772,1 HOMICIDE,MURDER 507.020 09150 09A,09A,A,YES,4TH DIVISION,424,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 4TH ST / WINKLER AVE,LOUISVILLE,40208,25243
LMPD23077590,8/22/2023 7:01:00 AM,8/22/2023 7:01:00 AM,7772,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,4TH DIVISION,424,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 4TH ST / WINKLER AVE,LOUISVILLE,40208,25244
LMPD23077590,8/22/2023 7:01:00 AM,8/22/2023 7:01:00 AM,7772,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,4TH DIVISION,424,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,S 4TH ST / WINKLER AVE,LOUISVILLE,40208,25245
LMPD23901288,8/22/2023 6:40:00 AM,8/22/2023 6:40:00 AM,8375,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,8TH DIVISION,824,RESIDENCE/HOME,13500 BLOCK RIGGS LAKE LN,LOUISVILLE,40299,25246
LMPD23077567,8/22/2023 6:02:00 AM,8/22/2023 6:02:00 AM,5438,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,3RD DIVISION,315,SERVICE/GAS STATION,8400 BLOCK DIXIE HWY,LOUISVILLE,40258,25247
LMPD23077568,8/22/2023 5:59:00 AM,8/22/2023 5:59:00 AM,5478,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,424,RESIDENCE/HOME,100 BLOCK HARLAN AVE,LOUISVILLE,40214,25248
LMPD23077561,8/22/2023 5:28:00 AM,8/22/2023 5:28:00 AM,5367,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,1ST DIVISION,135,OTHER/UNKNOWN,100 BLOCK E BROADWAY,LOUISVILLE,40202,25249
LMPD23077551,8/22/2023 5:15:00 AM,8/22/2023 5:15:00 AM,5325,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,2ND DIVISION,234,PARK/ PLAYGROUND,1600 BLOCK CYPRESS ST,LOUISVILLE,40210,25250
LMPD23077553,8/22/2023 5:03:00 AM,8/22/2023 5:03:00 AM,5521,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,3RD DIVISION,316,OTHER RESIDENCE (APARTMENT/CONDO),6400 BLOCK WINTER VIEW DR,LOUISVILLE,40272,25251
LMPD23901329,8/23/2023 8:00:00 PM,8/23/2023 8:00:00 PM,8375,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,5TH DIVISION,521,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,100 BLOCK N CLIFTON AVE,LOUISVILLE,40206,25252
LMPD23077962,8/23/2023 12:45:00 AM,8/23/2023 12:55:00 AM,7106,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,7TH DIVISION,723,OTHER RESIDENCE (APARTMENT/CONDO),5500 BLOCK FERNFIELD DR,LOUISVILLE,40219,25253
LMPD23078240,8/23/2023 11:00:00 AM,8/23/2023 11:00:00 AM,5115,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,7TH DIVISION,736,OTHER RESIDENCE (APARTMENT/CONDO),4700 BLOCK CREEK TREE CT,LOUISVILLE,40219,25254
LMPD23078194,8/23/2023 3:30:00 PM,8/8/2023 3:30:00 PM,7615,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,8TH DIVISION,812,SPECIALTY STORE,10300 BLOCK WESTPORT RD,LOUISVILLE,40241,25255
LMPD23078390,8/24/2023 1:30:00 AM,8/24/2023 1:30:00 AM,7892,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,YES,4TH DIVISION,423,CONVENIENCE STORE,1800 BLOCK BERRY BLVD,LOUISVILLE,40215,25256
LMPD23078515,8/24/2023 10:08:00 AM,8/24/2023 10:08:00 AM,5196,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,4TH DIVISION,412,RESIDENCE/HOME,1300 BLOCK S PRESTON ST,LOUISVILLE,40208,25257
LMPD23078211,8/23/2023 10:30:00 AM,8/20/2023 10:30:00 AM,7489,12 INTIMIDATION,STALKING-1ST DEGREE 508.140 13242 13C,13C,A,YES,1ST DIVISION,134,OTHER/UNKNOWN,100 BLOCK W MARKET ST,LOUISVILLE,40202,25258
LMPD23077933,8/23/2023 12:23:00 AM,8/23/2023 12:00:00 AM,8560,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,2ND DIVISION,212,DEPARTMENT/DISCOUNT STORE,3400 BLOCK W BROADWAY,LOUISVILLE,40211,25259
LMPD23077792,8/22/2023 7:29:00 PM,8/22/2023 7:29:00 PM,5344,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,1ST DIVISION,112,OTHER RESIDENCE (APARTMENT/CONDO),600 BLOCK DR W J HODGE ST,LOUISVILLE,40203,25260
LMPD23078388,8/24/2023 1:23:00 AM,8/24/2023 1:23:00 AM,5464,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1400 BLOCK LILLIAN AVE,LOUISVILLE,40208,25261
LMPD23078311,8/23/2023 7:47:00 PM,8/23/2023 7:47:00 PM,7872,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,4TH DIVISION,423,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40215,25262
LMPD23078174,8/23/2023 3:16:00 PM,5/8/2023 12:00:00 PM,8560,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE 514.040(8)(c) 71289 23H",23H,A,YES,5TH DIVISION,512,COMMERCIAL/OFFICE BUILDING,2100 BLOCK LEXINGTON RD,LOUISVILLE,40206,25263
LMPD23078502,8/24/2023 9:06:00 AM,8/24/2023 9:05:00 AM,5259,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,8TH DIVISION,811,COMMERCIAL/OFFICE BUILDING,12500 BLOCK WESTPORT RD,LOUISVILLE,40245,25264
LMPD23078211,8/23/2023 10:30:00 AM,8/20/2023 10:30:00 AM,7489,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,1ST DIVISION,134,OTHER/UNKNOWN,100 BLOCK W MARKET ST,LOUISVILLE,40202,25265
LMPD23901258,8/22/2023 7:28:00 PM,8/22/2023 7:28:00 PM,8375,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,7TH DIVISION,724,DEPARTMENT/DISCOUNT STORE,9800 BLOCK PRESTON CROSSING BLVD,LOUISVILLE,40229,25266
LMPD23078186,8/23/2023 3:10:00 PM,8/23/2023 4:30:00 AM,5247,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,6TH DIVISION,625,RESIDENCE/HOME,4200 BLOCK MANNER DALE DR,LOUISVILLE,40220,25267
LMPD23078386,8/24/2023 1:14:00 AM,8/24/2023 1:14:00 AM,5298,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,212,RESIDENCE/HOME,4500 BLOCK W BROADWAY,LOUISVILLE,40211,25268
LMPD23078838,8/24/2023 9:00:00 AM,8/24/2023 9:00:00 AM,5480,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,3RD DIVISION,322,RESIDENCE/HOME,3000 BLOCK FORDHAVEN RD,LOUISVILLE,40214,25269
LMPD23078287,8/23/2023 7:45:00 PM,8/23/2023 7:45:00 PM,7872,11 SIMPLE ASSAULT,ENDANGERING THE WELFARE OF A MINOR 530.060 02002 90F,90F,B,NO,4TH DIVISION,424,OTHER/UNKNOWN,2700 BLOCK TAYLOR BLVD,LOUISVILLE,40208,25270
LMPD23077932,8/23/2023 12:21:00 AM,8/23/2023 12:21:00 AM,2395,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,6TH DIVISION,612,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,100 BLOCK I65N,LOUISVILLE,40213,25271
LMPD23078094,8/23/2023 10:04:00 AM,8/23/2023 10:04:00 AM,5498,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,2ND DIVISION,211,RESIDENCE/HOME,100 BLOCK N 43RD ST,LOUISVILLE,40212,25272
LMPD23077779,8/22/2023 7:25:00 PM,8/22/2023 3:00:00 PM,8142,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,8TH DIVISION,815,OTHER RESIDENCE (APARTMENT/CONDO),7400 BLOCK STEEPLECREST CIR,LOUISVILLE,40222,25273
LMPD24901627,8/23/2023 3:05:00 PM,8/23/2023 3:05:00 PM,8185,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,7TH DIVISION,712,CYBERSPACE,8900 BLOCK GENTLEWIND WAY,LOUISVILLE,40291,25274
LMPD23078405,8/24/2023 1:08:00 AM,8/24/2023 1:08:00 AM,5455,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,7TH DIVISION,735,OTHER RESIDENCE (APARTMENT/CONDO),6700 BLOCK CARRIBEAN LN,LOUISVILLE,40219,25275
LMPD23078273,8/23/2023 7:31:00 PM,5/30/2023 4:00:00 AM,8142,32 EMBEZZLEMENT,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287E 270",270,A,YES,4TH DIVISION,411,COMMERCIAL/OFFICE BUILDING,1100 BLOCK S 4TH ST,LOUISVILLE,40203,25276
LMPD23079309,8/24/2023 9:00:00 AM,8/24/2023 9:00:00 AM,2927,7 FORCIBLE FONDLING,SEXUAL ABUSE - 3RD DEGREE 510.130 01709 11D,11D,A,YES,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO),1200 BLOCK S 2ND ST,LOUISVILLE,40203,25277
LMPD23077922,8/23/2023 12:09:00 AM,8/23/2023 6:35:00 PM,8499,33 STOLEN PROPERTY,RECEIVING STOLEN PROPERTY 514.110(3) 28008 280,280,A,YES,SHIVELY,SHV,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,DIXIE HWY & I-264 W,SHIVELY,40216,25278
LMPD23078091,8/23/2023 9:30:00 AM,8/23/2023 9:30:00 AM,5141,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,6TH DIVISION,624,PARKING/ DROP LOT/ GARAGE,6200 BLOCK SHEPHERDSVILLE RD,LOUISVILLE,40228,25279
LMPD23901299,8/22/2023 7:20:00 PM,8/22/2023 7:20:00 PM,8375,56 ALL OTHER OFFENSES,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES ***.*** 03013 90Z,90Z,B,YES,5TH DIVISION,525,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,3600 BLOCK BROWNSBORO RD,LOUISVILLE,40207,25280
LMPD23078168,8/23/2023 2:53:00 PM,8/22/2023 4:00:00 PM,9553,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,6TH DIVISION,612,PARKING/ DROP LOT/ GARAGE,4800 BLOCK POPLAR LEVEL RD,LOUISVILLE,40213,25281
