INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-16-013450,2/15/16 12:38 AM,2/15/16 12:38 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,10600 BLOCK TAYLOR FARM CT                                  ,LOUISVILLE,40059,1174490,5599
80-16-013753,2/16/16 10:30 PM,2/15/16 8:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),3500 BLOCK GEORGETOWN PL                                    ,LOUISVILLE,40215,1174491,5600
80-16-024278,3/22/16 7:19 PM,3/22/16 7:00 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,611,DEPARTMENT / DISCOUNT STORE,700 BLOCK EASTERN PKY                                       ,LOUISVILLE,40217,1174631,5601
80-16-024266,3/22/16 7:33 PM,3/22/16 7:33 PM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 29TH ST / ROWAN ST                                        ,LOUISVILLE,40212,1174632,5602
80-16-024258,3/22/16 7:26 PM,3/22/16 6:55 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,1ST DIVISION,112,GROCERY / SUPERMARKET,2700 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,1174633,5603
80-16-023971,3/21/16 6:55 PM,3/21/16 6:30 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1400 BLOCK HEMLOCK ST                                       ,LOUISVILLE,40211,1174634,5604
80-16-024316,3/23/16 12:26 AM,3/23/16 12:01 AM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,1174635,5605
80-16-024317,3/23/16 12:32 AM,3/22/16 10:20 PM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,999,,COMPLETED,7TH DIVISION,724,FIELD / WOODS,8700 BLOCK BATES RD                                         ,LOUISVILLE,40228,1174636,5606
80-16-022889,3/18/16 1:11 AM,3/18/16 1:00 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,4TH DIVISION,424,BAR / NIGHT CLUB,3400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,1174637,5607
80-16-022612,3/17/16 8:16 AM,3/17/16 8:16 AM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,11000 BLOCK INDIAN LEGENDS DR                               ,LOUISVILLE,40241,1174638,5608
80-16-022755,3/17/16 3:55 PM,3/17/16 3:55 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,6800 BLOCK MANSLICK RD                                      ,LOUISVILLE,40214,1174639,5609
80-16-013032,2/13/16 1:00 AM,2/13/16 1:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 29TH ST / GREENWOOD AVE                                   ,LOUISVILLE,40211,1174609,5610
80-16-013236,2/13/16 9:36 PM,2/13/16 9:36 PM,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY,1200 BLOCK CHERRY BLOSSOM DR                                ,LOUISVILLE,40272,1174674,5611
80-16-022877,3/17/16 12:14 AM,3/17/16 12:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,4500 BLOCK LANDSIDE DR                                      ,LOUISVILLE,40220,1174559,5612
80-16-024665,3/24/16 6:10 PM,2/18/16 10:00 AM,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,5000 BLOCK WABASH PL                                        ,LOUISVILLE,40214,1174746,5613
80-16-022534,3/16/16 9:35 PM,3/16/16 9:35 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,2600 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40212,1174640,5614
80-16-022623,3/16/16 3:10 PM,3/16/16 3:10 PM,PROSTITUTION,DISTURBING THE PEACE,40A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,S 3RD ST / SOUTHERN PKY                                     ,LOUISVILLE,40214,1174641,5615
80-16-019835,3/8/16 3:54 PM,3/8/16 3:54 PM,PROSTITUTION,DISTURBING THE PEACE,40A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,S 3RD ST / W KENTON ST                                      ,LOUISVILLE,40214,1174642,5616
80-16-023760,3/21/16 12:28 PM,3/21/16 12:28 PM,POSS CONT SUB-2ND DEGREE-CODEINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 12TH ST / CEDAR CT                                        ,LOUISVILLE,40203,1174643,5617
80-16-023978,3/22/16 12:36 AM,3/22/16 12:36 AM,TRF CON SUB 2ND DEG 1ST OFN (>= 20 DU DRUG UNSPEC SCH III,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,DE MEL AVE / GAGEL AVE                                      ,LOUISVILLE,40216,1174644,5618
80-16-023978,3/22/16 12:36 AM,3/22/16 12:36 AM,CARRYING A CONCEALED DEADLY WEAPON,WEAPONS,520,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,DE MEL AVE / GAGEL AVE                                      ,LOUISVILLE,40216,1174645,5619
80-16-022731,3/17/16 4:23 PM,3/17/16 4:23 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME,600 BLOCK LYNDON LN                                         ,LYNDON,40222,1174646,5620
80-16-023692,3/21/16 8:47 AM,3/21/16 8:47 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,N 6TH ST / W MAIN ST                                        ,LOUISVILLE,40202,1174647,5621
80-16-024296,3/22/16 10:00 PM,3/22/16 10:00 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,S 28TH ST / W MARKET ST                                     ,LOUISVILLE,40212,1174648,5622
80-16-010579,2/4/16 11:40 AM,2/3/16 8:40 AM,HARASSMENT (NO PHYSICAL CONTACT),ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,812,SCHOOL - ELEMENTARY / SECONDARY,8100 BLOCK WESTPORT RD                                      ,LYNDON,40222,1174649,5623
80-16-024161,3/22/16 2:49 PM,3/22/16 2:49 PM,PRESCRIPTION CONT SUB NOT IN ORIGINAL CONTAINER-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,S 22ND ST / W MARKET ST                                     ,LOUISVILLE,40212,1174650,5624
80-16-024389,3/23/16 11:18 AM,3/23/16 11:18 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE,BARDSTOWN RD / BRECKENRIDGE LN                              ,LOUISVILLE,40218,1174651,5625
80-16-024413,3/23/16 12:41 PM,3/23/16 12:15 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,4TH DIVISION,411,DRUG STORE/DR`S OFFICE/HOSPITAL,400 BLOCK W OAK ST                                          ,LOUISVILLE,40203,1174652,5626
80-16-009119,1/30/16 1:36 PM,1/29/16 5:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,6800 BLOCK COOPER CHAPEL RD                                 ,LOUISVILLE,40229,1161457,5627
80-16-009161,1/31/16 9:34 AM,1/29/16 5:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,723,HIGHWAY / ROAD / ALLEY,7000 BLOCK BILLIE LN                                        ,LOUISVILLE,40219,1161458,5628
80-16-009170,1/30/16 5:14 PM,1/30/16 2:46 PM,TBUT OR DISP BICYCLES U/$500,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,6800 BLOCK MOORHAVEN DR                                     ,LOUISVILLE,40228,1161459,5629
80-16-009175,1/31/16 11:08 AM,1/29/16 8:00 AM,TBUT OR DISP FROM BUILDING < $500,THEFT/LARCENY,23D,PART I,COMPLETED,1ST DIVISION,135,DRUG STORE/DR`S OFFICE/HOSPITAL,600 BLOCK S FLOYD ST                                        ,LOUISVILLE,40202,1161460,5630
80-16-008795,1/29/16 2:17 PM,1/29/16 2:17 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,613,SCHOOL - ELEMENTARY / SECONDARY,1900 BLOCK BASHFORD MANOR LN                                ,LOUISVILLE,40218,1161461,5631
80-16-009163,1/30/16 4:22 PM,1/30/16 2:46 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,PARK / PLAYGROUND,@MCNEELY LAKE PARK                                          ,LOUISVILLE,40229,1161462,5632
80-16-009220,1/30/16 7:52 PM,1/30/16 7:45 PM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE,9000 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,1161463,5633
80-16-009222,1/30/16 6:31 PM,1/30/16 6:17 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,5300 BLOCK LONE OAK TRL                                     ,LOUISVILLE,40214,1161464,5634
80-16-009189,1/30/16 4:48 PM,1/29/16 12:01 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,NON-ATTACHED RESD GARAGE/SHED/BULD,1200 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,1161465,5635
80-16-009040,1/30/16 7:07 AM,1/30/16 6:50 AM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,1ST DIVISION,123,DRUG STORE/DR`S OFFICE/HOSPITAL,1000 BLOCK MAGAZINE ST                                      ,LOUISVILLE,40203,1161466,5636
80-16-007997,1/26/16 5:55 PM,1/25/16 4:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME,5400 BLOCK ANGUS CT                                         ,LOUISVILLE,40272,1161467,5637
80-16-009268,1/31/16 12:31 AM,1/30/16 9:30 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE,200 BLOCK E MAIN ST                                         ,LOUISVILLE,40202,1161468,5638
80-16-009280,1/31/16 2:52 AM,1/31/16 1:56 AM,TBUT OR DISP FROM BUILDING < $500,THEFT/LARCENY,23D,PART I,COMPLETED,7TH DIVISION,711,BAR / NIGHT CLUB,6300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,1161469,5639
80-16-009041,1/30/16 7:29 AM,1/29/16 10:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,2900 BLOCK WILSON AVE                                       ,LOUISVILLE,40211,1161470,5640
80-16-009271,1/30/16 11:12 PM,1/30/16 11:00 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,424,OTHER / UNKNOWN,900 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209,1161471,5641
80-16-009003,1/30/16 12:06 AM,1/29/16 8:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK ALGONQUIN PKY                                    ,LOUISVILLE,40208,1161472,5642
80-16-009297,1/31/16 3:06 AM,1/30/16 10:30 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,123,PARKING LOT / GARAGE,400 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,1161473,5643
80-16-009298,1/31/16 3:31 AM,1/31/16 3:31 AM,MENACING,ASSAULT,13C,PART II,COMPLETED,5TH DIVISION,512,BAR / NIGHT CLUB,BARDSTOWN RD / ELLWOOD AVE                                  ,LOUISVILLE,40204,1161474,5644
80-16-009126,1/30/16 1:50 PM,1/30/16 12:01 AM,TERRORISTIC THREATENING 2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,331,PARKING LOT / GARAGE,1600 BLOCK CLOVER ST                                        ,LOUISVILLE,40216,1161475,5645
80-16-009310,1/31/16 6:22 AM,1/31/16 6:15 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,NON-ATTACHED RESD GARAGE/SHED/BULD,2200 BLOCK LOWER HUNTERS TRCE                               ,LOUISVILLE,40216,1161476,5646
80-16-009110,1/30/16 3:00 PM,1/30/16 10:45 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,100 BLOCK E TENNY AVE                                       ,LOUISVILLE,40214,1161477,5647
80-16-009316,1/31/16 7:50 AM,1/30/16 9:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESTAURANT,6600 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,1161478,5648
80-16-009319,1/31/16 8:27 AM,1/31/16 8:20 AM,HARASSMENT - PHYSICAL CONTACT - NO INJURY,ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,135,CONVENIENCE STORE,S 1ST ST / E BROADWAY                                       ,LOUISVILLE,40202,1161479,5649
80-16-009339,1/31/16 9:40 AM,1/30/16 10:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,5200 BLOCK MERCURY DR                                       ,LOUISVILLE,40258,1161480,5650
80-16-009344,1/31/16 10:04 AM,1/31/16 2:30 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,"SPECIALTY STORE (TV, FUR, ETC)",7300 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40214,1161481,5651
80-16-009347,1/31/16 9:50 PM,1/30/16 9:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,7500 BLOCK BELINDA WAY                                      ,LOUISVILLE,40291,1161482,5652
80-16-009346,1/31/16 10:07 AM,1/29/16 6:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,6100 BLOCK MOUNT WASHINGTON RD                              ,LOUISVILLE,40229,1161483,5653
80-16-009315,1/31/16 7:17 AM,1/30/16 4:38 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2900 BLOCK SLEVIN ST                                        ,LOUISVILLE,40212,1161484,5654
80-16-009146,1/30/16 4:08 PM,1/30/16 3:30 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE,9900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40272,1161427,5655
80-16-009328,1/31/16 9:21 AM,1/30/16 8:30 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,322,PARKING LOT / GARAGE,3000 BLOCK FORDHAVEN RD                                     ,LOUISVILLE,40214,1161485,5656
80-16-013879,2/17/16 11:36 AM,1/1/15 12:00 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,900 BLOCK VINE ST                                           ,LOUISVILLE,40204,1174725,5657
80-16-012819,2/12/16 12:04 PM,2/12/16 5:15 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,212,OTHER RESIDENCE (APARTMENT/CONDO),4100 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,1174610,5658
80-16-004558,1/13/16 4:43 PM,1/13/16 4:43 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4200 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1152499,5659
80-16-013881,2/16/16 5:51 PM,2/16/16 5:40 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,1900 BLOCK S HURSTBOURNE PKY                                ,FOREST_HILLS,40220,1174726,5660
80-16-009147,1/30/16 4:08 PM,1/30/16 3:30 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE,9900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40272,1161428,5661
80-16-013763,2/17/16 12:22 AM,2/13/16 12:01 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,7TH DIVISION,735,OTHER / UNKNOWN,4900 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1174675,5662
80-16-024675,3/24/16 7:00 PM,3/23/16 6:30 PM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,7TH DIVISION,736,OTHER / UNKNOWN,9500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40229,1174747,5663
80-16-024281,3/22/16 9:05 PM,3/22/16 9:05 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HOMELESS SHELTER / MISSION,1000 BLOCK W MARKET ST                                      ,LOUISVILLE,40202,1174748,5664
80-16-024462,3/23/16 3:25 PM,2/9/16 5:00 PM,THEFT OF SERVICES - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,6900 BLOCK GREEN MANOR DR                                   ,LOUISVILLE,40228,1174560,5665
80-16-008901,1/29/16 5:53 PM,1/29/16 5:30 PM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1200 BLOCK BRASHEAR DR                                      ,LOUISVILLE,40210,1161429,5666
80-16-013772,2/17/16 1:12 AM,2/17/16 12:46 AM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,612,DRUG STORE/DR`S OFFICE/HOSPITAL,4800 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,1174676,5667
80-16-013247,2/13/16 10:30 PM,2/13/16 10:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,S 35TH ST / RIVER PARK DR                                   ,LOUISVILLE,40211,1174611,5668
80-16-013893,2/16/16 6:33 PM,2/16/16 6:10 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,824,GROCERY / SUPERMARKET,12500 BLOCK SHELBYVILLE RD                                  ,MIDDLETOWN,40243,1174727,5669
80-16-022951,3/18/16 11:16 AM,3/18/16 9:15 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY,BARDSTOWN RD / ROANOKE AVE                                  ,LOUISVILLE,40205,1174749,5670
80-16-002982,1/8/16 2:01 PM,1/8/16 1:45 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1152500,5671
80-16-024473,3/23/16 3:48 PM,3/21/16 3:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,600 BLOCK S 26TH ST                                         ,LOUISVILLE,40211,1174561,5672
80-16-013774,2/16/16 12:32 PM,2/16/16 12:15 PM,VIOLATION OF STALKING RESTRAINING ORDER,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,600 BLOCK S 18TH ST                                         ,LOUISVILLE,40203,1174677,5673
80-16-009160,1/31/16 9:30 AM,11/20/15 12:00 AM,"TBUT OR DISP FROM BLDG $500 OR > BUT < $10,000",THEFT/LARCENY,23D,PART I,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,3500 BLOCK GLADDEN DR                                       ,LOUISVILLE,40218,1161430,5674
80-16-004383,1/13/16 12:52 AM,1/13/16 12:52 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK S 5TH ST                                          ,LOUISVILLE,40202,1152501,5675
80-16-024521,3/24/16 12:54 PM,3/15/16 5:40 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LARCHMONT AVE                                    ,LOUISVILLE,40215,1174562,5676
80-16-024508,3/23/16 5:39 PM,3/23/16 5:39 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,411,DEPARTMENT / DISCOUNT STORE,900 BLOCK S 2ND ST                                          ,LOUISVILLE,40203,1174563,5677
80-16-013985,2/17/16 4:26 AM,2/17/16 4:26 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,2800 BLOCK GARFIELD AVE                                     ,LOUISVILLE,40212,1174564,5678
80-16-014006,2/17/16 8:01 AM,2/17/16 7:50 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,800 BLOCK IROQUOIS AVE                                      ,LOUISVILLE,40214,1174565,5679
80-16-012579,2/11/16 3:00 PM,1/31/16 1:35 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,315,OTHER RESIDENCE (APARTMENT/CONDO),10500 BLOCK MONTERAY PLACE CIR                              ,LOUISVILLE,40272,1174566,5680
80-16-013682,2/16/16 12:51 AM,2/16/16 12:51 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,4100 BLOCK KURTZ AVE                                        ,LOUISVILLE,40229,1174567,5681
80-16-013700,2/16/16 6:00 AM,2/16/16 2:36 AM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,612,HOTEL / MOTEL / ETC.,4700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,1174568,5682
80-16-013944,2/16/16 9:56 PM,2/16/16 9:56 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,612,PARKING LOT / GARAGE,6100 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,1174569,5683
80-16-013905,2/16/16 6:36 PM,2/16/16 6:36 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE,10400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,1174570,5684
80-16-010986,2/5/16 3:08 PM,2/5/16 3:00 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1200 BLOCK CENTRAL AVE                                      ,LOUISVILLE,40208,1174571,5685
80-16-014022,2/17/16 9:45 AM,2/16/16 9:30 PM,TBUT OR DISP BICYCLES U/$500,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,525,PARKING LOT / GARAGE,3200 BLOCK DUBLIN LN                                        ,LOUISVILLE,40206,1174572,5686
80-16-012401,2/10/16 11:47 PM,2/10/16 10:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,624,DRUG STORE/DR`S OFFICE/HOSPITAL,8400 BLOCK HURSTBOURNE WOODS PL                             ,LOUISVILLE,40299,1174573,5687
80-16-024449,3/23/16 2:31 PM,3/17/16 12:01 AM,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,815,OTHER / UNKNOWN,8500 BLOCK CHARING CROSS RD                                 ,BELLEMEADE,40222,1174574,5688
80-16-024420,3/23/16 12:48 PM,3/23/16 12:30 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,5TH DIVISION,514,LIQUOR STORE,3000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,1174575,5689
