INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-21-042209,2021-07-20 11:29:00,2021-07-20 11:00:00,8358            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $500 BUT < $10,000",240,PART I,COMPLETED,3RD DIVISION,315,DEPARTMENT / DISCOUNT STORE                  ,7800 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,40204
80-21-042209,2021-07-20 11:29:00,2021-07-20 11:00:00,8358            ,THEFT/LARCENY,"RECEIVING STOLEN PROPERTY  $1,000 < $10,000",280,PART II,COMPLETED,3RD DIVISION,315,JAIL / PENITENTARY                           ,7800 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,40205
80-21-042211,2021-07-20 11:42:00,2021-06-29 21:50:00,7347            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",23C,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE                  ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40206
80-21-042212,2021-07-20 11:47:00,2021-07-18 13:30:00,8358            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH < $500,23F,PART I,COMPLETED,6TH DIVISION,612,COMMERCIAL / OFFICE BUILDING                 ,300 BLOCK HIGH RISE DR                                      ,LOUISVILLE,40213,40207
80-21-042212,2021-07-20 11:47:00,2021-07-18 13:30:00,8358            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $500 BUT < $10,000",240,PART I,ATTEMPTED,6TH DIVISION,612,COMMERCIAL / OFFICE BUILDING                 ,300 BLOCK HIGH RISE DR                                      ,LOUISVILLE,40213,40208
80-21-042214,2021-07-20 11:52:00,2021-06-03 09:00:00,8142            ,THEFT/LARCENY,"THEFT BY DECEPTION-INCL COLD CHECKS U/$10,000",23H,PART I,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME                             ,500 BLOCK FENLEY AVE                                        ,LOUISVILLE,40222,40209
80-21-042215,2021-07-20 11:47:00,2021-01-31 00:00:00,4354            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $10,000 BUT < $1,000,000",240,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE                         ,7200 BLOCK YORKTOWN RD                                      ,LOUISVILLE,40214,40210
80-21-042216,2021-07-20 11:55:00,2021-06-30 14:12:00,7347            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",23C,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE                  ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40211
80-21-042217,2021-07-20 11:43:00,2021-07-20 11:43:00,7319            ,BURGLARY,BURGLARY - 1ST DEGREE,220,PART I,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5800 BLOCK RUSSETT PL                                       ,LOUISVILLE,40218,40212
80-21-042218,2021-07-29 11:15:00,2021-07-19 00:00:00,7682            ,OTHER,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION-2ND > OFFENSE,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,1700 BLOCK TEMPEST WAY                                      ,LOUISVILLE,40216,40213
80-21-042219,2021-07-20 12:17:00,2021-07-19 03:00:00,5378            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $500 BUT < $10,000",240,PART I,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY                       ,BARDSTOWN RD / FEGENBUSH LN                                 ,LOUISVILLE,40218,40214
80-21-042220,2021-07-20 12:17:00,2021-07-19 03:00:00,5378            ,ROBBERY,ROBBERY - 1ST DEGREE,120,PART I,COMPLETED,6TH DIVISION,624,CONVENIENCE STORE                            ,BARDSTOWN RD / FEGENBUSH LN                                 ,LOUISVILLE,40218,40215
80-21-042221,2021-07-20 12:17:00,2021-07-19 03:00:00,5378            ,FRAUD,"FRAUDULENT USE OF CREDIT CARDS U/$10,000",26B,PART II,COMPLETED,7TH DIVISION,711,SERVICE / GAS STATION                        ,6300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,40216
80-21-042222,2021-07-20 12:17:00,2021-07-15 21:02:00,7347            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",23C,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE                  ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40217
80-21-501026,2021-07-19 15:33:00,2021-02-01 15:20:00,8358            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,METRO LOUISVILLE,METRO,CYBERSPACE                                   ,COMMUNITY AT LARGE,LOUISVILLE,40056,40218
80-21-042223,2021-07-20 12:19:00,2021-07-20 11:15:00,8142            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING < $500,23D,PART I,COMPLETED,3RD DIVISION,323,DEPARTMENT / DISCOUNT STORE                  ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,40219
80-21-042224,2021-07-29 10:30:00,2021-07-19 00:00:00,7682            ,OTHER,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF,90Z,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME                             ,2700 BLOCK S 6TH ST                                         ,LOUISVILLE,40208,40220
80-21-042226,2021-07-20 12:37:00,2021-07-19 23:00:00,8373            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,8TH DIVISION,812,OTHER RESIDENCE (APARTMENT/CONDO)            ,8800 BLOCK MALVERN HILL RD                                  ,LOUISVILLE,40242,40221
80-21-042227,2021-07-20 12:16:00,2021-07-20 10:00:00,8006            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,3RD DIVISION,331,CYBERSPACE                                   ,5200 BLOCK MOUNT HOLYOKE DR                                 ,LOUISVILLE,40216,40222
80-21-042230,2021-07-18 20:58:00,2021-07-18 19:58:00,5325            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",23H,PART I,COMPLETED,2ND DIVISION,236,CONSTRUCTION SITE                            ,3300 BLOCK SMITH RD                                         ,LOUISVILLE,40216,40223
80-21-042231,2021-07-20 13:05:00,2021-07-19 16:00:00,8440            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,200 BLOCK N 39TH ST                                         ,LOUISVILLE,40212,40224
80-21-042233,2021-07-20 13:03:00,2021-07-20 12:48:00,7202            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,3RD DIVISION,323,OTHER / UNKNOWN                              ,7700 BLOCK NATIONAL TPKE                                    ,LOUISVILLE,40214,40225
80-21-042234,2021-07-20 13:17:00,2021-04-24 19:30:00,8358            ,THEFT/LARCENY,"THEFT BY DECEPTION-INCL COLD CHECKS U/$10,000",23H,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,6500 BLOCK MARAVIAN DR                                      ,LOUISVILLE,40258,40226
80-21-042235,2021-07-20 13:20:00,2021-07-20 13:15:00,4354            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",23C,PART I,COMPLETED,2ND DIVISION,236,"SPECIALTY STORE (TV, FUR, ETC)               ",4400 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,40227
80-21-042238,2021-07-20 13:35:00,2021-07-20 13:15:00,8440            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",23C,PART I,COMPLETED,2ND DIVISION,236,DEPARTMENT / DISCOUNT STORE                  ,4400 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,40228
80-21-042237,2021-07-20 13:50:00,2021-07-20 13:03:00,7484            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME                             ,6700 BLOCK CARRIBEAN LN                                     ,LOUISVILLE,40219,40229
80-21-042239,2021-07-20 12:33:00,2021-07-20 12:33:00,7242            ,ROBBERY,ROBBERY - 1ST DEGREE,120,PART I,COMPLETED,6TH DIVISION,625,"SPECIALTY STORE (TV, FUR, ETC)               ",2200 BLOCK HIKES LN                                         ,LOUISVILLE,40218,40230
80-21-042241,2021-07-20 13:34:00,2021-07-20 12:30:00,5301            ,OTHER,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,999,,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1400 BLOCK S SHELBY ST                                      ,LOUISVILLE,40217,40231
80-21-042242,2021-07-20 13:34:00,2021-07-20 12:34:00,5301            ,THEFT/LARCENY,"THEFT BY DECEPTION-INCL COLD CHECKS U/$10,000",23H,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,1400 BLOCK S SHELBY ST                                      ,LOUISVILLE,40217,40232
80-21-042243,2021-07-20 13:30:00,2021-07-20 08:00:00,7938            ,ASSAULT,TERR  THREAT  2ND DEG SUB CONDUCT TO PREPARE/CARRY OUT ACT,13C,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME                             ,0 BLOCK AUDUBON PLAZA DR                                    ,LOUISVILLE,40217,40233
80-21-042314,2021-07-20 19:00:00,2021-07-20 18:39:00,5173            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,1ST DIVISION,112,OTHER RESIDENCE (APARTMENT/CONDO)            ,300 BLOCK S 28TH ST                                         ,LOUISVILLE,40212,40234
80-21-042092,2021-07-19 20:28:00,2021-07-19 16:50:00,5236            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,40235
80-21-042250,2021-07-20 14:42:00,2021-07-09 18:00:00,5025            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,1ST DIVISION,111,CONSTRUCTION SITE                            ,2000 BLOCK NORTHWESTERN PKY                                 ,LOUISVILLE,40203,40236
80-21-042094,2021-07-19 21:00:00,2021-06-25 09:00:00,8349            ,OTHER,FINANCIAL CRIME/OUT OF JURISDICTION,999,,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME                             ,10000 BLOCK CHENOWETH VISTA WAY                             ,LOUISVILLE,40299,40237
80-21-042150,2021-07-20 05:05:00,2021-07-20 04:58:00,5327            ,ASSAULT,ASSAULT 4TH DEGREE (DOMESTIC 3RD OR > WITHIN 5 YEARS,13B,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME                             ,1600 BLOCK WILLIAM E SUMMERS III AVE                        ,LOUISVILLE,40211,40238
80-21-042316,2021-07-20 19:31:00,2021-07-20 06:00:00,8349            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $10,000 BUT < $1,000,000",240,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK SALE AVE                                         ,LOUISVILLE,40215,40239
80-21-042252,2021-07-20 14:25:00,2021-07-17 10:00:00,8440            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH < $500,23F,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME                             ,1400 BLOCK ST JUDE AVE                                      ,LOUISVILLE,40215,40240
80-21-042096,2021-07-19 21:16:00,2021-07-16 21:00:00,8447            ,OTHER,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,90Z,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,3800 BLOCK NEWBURG RD                                       ,LOUISVILLE,40218,40241
80-21-042150,2021-07-20 05:05:00,2021-07-20 04:58:00,5327            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME                             ,1600 BLOCK WILLIAM E SUMMERS III AVE                        ,LOUISVILLE,40211,40242
80-21-042317,2021-07-20 18:37:00,2021-07-20 18:37:00,7337            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH < $500,23F,PART I,COMPLETED,8TH DIVISION,824,PARKING LOT / GARAGE                         ,2200 BLOCK STANLEY GAULT PKY                                ,LOUISVILLE,40223,40243
80-21-042252,2021-07-20 14:25:00,2021-07-17 10:00:00,8440            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME                             ,1400 BLOCK ST JUDE AVE                                      ,LOUISVILLE,40215,40244
80-21-042097,2021-07-19 20:56:00,2021-05-01 00:00:00,5182            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME                             ,4300 BLOCK WINTER GARDEN CT                                 ,LOUISVILLE,40218,40245
80-21-042098,2021-07-19 21:27:00,2021-07-19 21:06:00,5021            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS <  $500,23H,PART I,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,400 BLOCK S 20TH ST                                         ,LOUISVILLE,40203,40246
80-21-042099,2021-07-19 21:09:00,2021-07-19 19:30:00,7291            ,ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),13B,PART II,COMPLETED,4TH DIVISION,424,RESTAURANT                                   ,2800 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40209,40247
80-21-042100,2021-07-19 21:38:00,2021-07-19 21:00:00,2034            ,ASSAULT,HARASSMENT (NO PHYSICAL CONTACT),13C,PART II,COMPLETED,5TH DIVISION,525,PARK / PLAYGROUND                            ,3000 BLOCK PEE WEE REESE RD                                 ,LOUISVILLE,40207,40248
80-21-042101,2021-07-19 21:33:00,2021-07-19 20:05:00,2506            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY                       ,W BROADWAY / DR W J HODGE ST                                ,LOUISVILLE,40203,40249
80-21-042103,2021-07-19 21:35:00,2021-07-19 21:05:00,5375            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,7TH DIVISION,712,RESIDENCE / HOME                             ,11700 BLOCK VISTA CLUB DR                                   ,LOUISVILLE,40291,40250
80-21-042103,2021-07-19 21:35:00,2021-07-19 21:05:00,5375            ,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,7TH DIVISION,712,RESIDENCE / HOME                             ,11700 BLOCK VISTA CLUB DR                                   ,LOUISVILLE,40291,40251
80-21-042105,2021-07-19 22:06:00,2021-07-18 11:30:00,8447            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME                             ,4500 BLOCK GILLS CT                                         ,LOUISVILLE,40219,40252
80-21-042107,2021-07-19 21:25:00,2021-07-19 20:25:00,5276            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,8TH DIVISION,811,DRUG STORE/DR`S OFFICE/HOSPITAL              ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40253
80-21-042108,2021-07-19 22:11:00,2021-07-19 22:11:00,7471            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,7TH STREET RD                                               ,LOUISVILLE,40216,40254
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40255
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,ASSAULT,UNLAWFUL IMPRISONMENT-2ND DEGREE,100,PART II,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40256
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,SEX CRIMES,RAPE - 1ST DEGREE - DOMESTIC VIOLENCE,11A,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40257
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,ASSAULT,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,13A,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40258
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40259
80-21-042112,2021-07-19 22:20:00,2021-07-18 01:00:00,7947            ,ASSAULT,STALKING-2ND DEGREE,13C,PART II,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14400 BLOCK LAKE FOREST DR                                  ,LOUISVILLE,40245,40260
80-21-042113,2021-07-19 22:30:00,2021-07-19 22:21:00,5115            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME                             ,500 BLOCK GLENGARRY DR                                      ,LOUISVILLE,40118,40261
80-21-042114,2021-07-19 22:44:00,2021-07-09 08:30:00,7175            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO > $500 BUT < $10,000",240,PART I,COMPLETED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY                       ,S 1ST ST / E BROADWAY                                       ,LOUISVILLE,40202,40262
80-21-042115,2021-07-19 22:46:00,2021-07-19 22:36:00,5155            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,8TH DIVISION,811,DRUG STORE/DR`S OFFICE/HOSPITAL              ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40263
80-21-042115,2021-07-19 22:46:00,2021-07-19 22:36:00,5155            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,8TH DIVISION,811,DRUG STORE/DR`S OFFICE/HOSPITAL              ,4900 BLOCK NORTON HEALTHCARE BLVD                           ,LOUISVILLE,40241,40264
80-21-042116,2021-07-19 22:45:00,2021-07-19 21:18:00,5211            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,3RD DIVISION,315,OTHER / UNKNOWN                              ,8300 BLOCK ASPEN AVE                                        ,LOUISVILLE,40258,40265
80-21-042118,2021-07-19 22:34:00,2021-07-19 21:38:00,7253            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,400 BLOCK N 28TH ST                                         ,LOUISVILLE,40212,40266
80-21-042120,2021-07-19 22:41:00,2021-07-19 22:41:00,5189            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,ELDERWOOD WAY / MANSLICK RD                                 ,LOUISVILLE,40215,40267
80-21-042122,2021-07-19 22:55:00,2021-07-19 22:41:00,5189            ,FRAUD,OBSCURING THE IDENTITY OF A MACHINE $10000 OR MORE,26A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,ELDERWOOD WAY / MANSLICK RD                                 ,LOUISVILLE,40215,40268
80-21-042123,2021-07-19 21:44:00,2021-07-19 21:00:00,5279            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH < $500,23F,PART I,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE                         ,7700 BLOCK TRADE PORT DR                                    ,LOUISVILLE,40258,40269
80-21-042126,2021-07-19 22:53:00,2021-07-19 21:53:00,5212            ,ROBBERY,ROBBERY - 2ND DEGREE,120,PART I,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY                       ,SYLVANIA RD / SYLVANIA NO 4 RD                              ,LOUISVILLE,40258,40270
