INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-04-135026,11/27/04 1:30 PM,11/27/04 12:54 PM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,8TH DIVISION,823,RESTAURANT,12400 BLOCK LA GRANGE RD                                    ,LOUISVILLE,40245,1321534,3346
80-04-201282,1/12/04 10:00 AM,1/11/04 1:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2300 BLOCK W MARKET ST                                      ,LOUISVILLE,40212,1349789,3347
80-04-100854,1/11/04 9:00 AM,1/11/04 8:30 AM,CRIMINAL TRESPASS-2ND DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,7TH DIVISION,735,GROCERY / SUPERMARKET,4500 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1349704,3348
80-04-201085,1/10/04 8:40 AM,10/30/03 8:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,500 BLOCK CAMDEN AVE                                        ,LOUISVILLE,40215,1349790,3349
80-04-242230,11/15/04 8:00 PM,11/15/04 6:50 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY,700 BLOCK MARSHALL ST                                       ,LOUISVILLE,40202,1341557,3350
80-04-243623,11/25/04 6:00 AM,11/14/04 1:00 PM,THEFT BY DECEPTION-INCLUDE COLD CHECKS O/$300,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,815,DEPARTMENT / DISCOUNT STORE,100 BLOCK OXMOOR LN                                         ,LOUISVILLE,40222,1321611,3351
80-04-243191,11/22/04 12:40 PM,11/6/04 3:00 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4000 BLOCK WOODRUFF AVE                                     ,LOUISVILLE,40215,1321380,3352
80-04-135008,11/27/04 7:22 AM,11/27/04 3:40 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,823,PARKING LOT / GARAGE,1600 BLOCK FLAT ROCK RD                                     ,LOUISVILLE,40245,1321535,3353
80-04-242230,11/15/04 8:00 PM,11/15/04 6:50 PM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,ATTEMPTED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY,700 BLOCK MARSHALL ST                                       ,LOUISVILLE,40202,1341558,3354
80-04-201257,1/11/04 5:30 PM,1/11/04 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1100 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,1349791,3355
80-04-134992,11/27/04 2:00 AM,11/26/04 10:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,7500 BLOCK GARRISON RD                                      ,LOUISVILLE,40214,1321612,3356
80-04-100906,1/11/04 5:30 PM,1/11/04 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY,4900 BLOCK WOODSEND RD                                      ,LOUISVILLE,40229,1349705,3357
80-04-129866,10/11/04 12:00 PM,10/11/04 9:42 AM,NO INSURANCE-1ST OFFENSE,OTHER,90Z,,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,S WATTERSON TRL / S HURSTBOURNE PKY                         ,LOUISVILLE,40291,1321293,3358
80-04-201257,1/11/04 5:30 PM,1/11/04 9:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1100 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,1349792,3359
80-04-134357,11/20/04 4:30 PM,11/20/04 3:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,5700 BLOCK TALLRIDGE PL                                     ,LOUISVILLE,40229,1321613,3360
80-04-243193,11/22/04 1:00 PM,11/22/04 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,3600 BLOCK RIVER PARK DR                                    ,LOUISVILLE,40211,1321381,3361
80-04-243281,11/23/04 1:00 AM,11/22/04 8:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1300 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,1321536,3362
80-04-242216,11/15/04 3:38 PM,11/15/04 1:36 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,S 20TH ST / ST LOUIS AVE                                    ,LOUISVILLE,40210,1341565,3363
80-04-237598,10/11/04 11:00 AM,10/11/04 11:00 AM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,RODMAN ST / WINKLER AVE                                     ,LOUISVILLE,40208,1321296,3364
80-04-132590,11/4/04 1:30 PM,11/4/04 12:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5500 BLOCK MINYARD DR                                       ,LOUISVILLE,40219,1321382,3365
80-04-201062,1/10/04 4:20 AM,1/6/04 4:00 PM,DEATH INVESTIGATION,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,900 BLOCK S 1ST ST                                          ,LOUISVILLE,40203,1349793,3366
80-04-100667,1/9/04 3:30 AM,1/9/04 1:20 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,8TH DIVISION,812,,8100 BLOCK WESTPORT RD                                      ,LOUISVILLE,40222,1349706,3367
80-04-132590,11/4/04 1:30 PM,11/4/04 12:00 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,5500 BLOCK MINYARD DR                                       ,LOUISVILLE,40219,1321383,3368
80-04-236195,9/30/04 7:00 AM,7/31/04 7:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,513,OTHER / UNKNOWN,2100 BLOCK DOUGLASS BLVD                                    ,LOUISVILLE,40205,1321537,3369
80-04-242237,11/15/04 7:04 PM,11/15/04 7:04 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,3000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,1341567,3370
80-04-237598,10/11/04 11:00 AM,10/11/04 11:00 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,RODMAN ST / WINKLER AVE                                     ,LOUISVILLE,40208,1321297,3371
80-04-134352,11/20/04 8:30 AM,11/20/04 5:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,200 BLOCK BURNLEY RD                                        ,LOUISVILLE,40243,1321614,3372
80-04-201134,1/10/04 4:00 AM,1/10/04 11:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,1300 BLOCK PAYNE ST                                         ,LOUISVILLE,40206,1349707,3373
80-04-201346,1/1/04 5:00 AM,12/2/03 8:00 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,134,OTHER / UNKNOWN,100 BLOCK S FLOYD ST                                        ,LOUISVILLE,40202,1349794,3374
80-04-134621,11/23/04 2:00 PM,11/23/04 12:00 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3000 BLOCK MID DALE LN                                      ,LOUISVILLE,40220,1321384,3375
80-04-243280,11/23/04 1:20 AM,11/21/04 1:00 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN,300 BLOCK W BROADWAY                                        ,LOUISVILLE,40202,1321538,3376
80-04-237625,10/11/04 7:50 PM,10/11/04 7:50 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,SHAGBARK RD / BROADLEAF DR                                  ,LOUISVILLE,40216,1321302,3377
80-04-242237,11/15/04 7:04 PM,11/15/04 7:04 PM,NO OPERATORS/MOPED LICENSE,OTHER,90Z,,ATTEMPTED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,3000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,1341568,3378
80-04-134371,11/20/04 11:42 PM,8/1/04 8:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,6900 BLOCK BEECH AVE                                        ,LOUISVILLE,40059,1321615,3379
80-04-201121,1/10/04 9:50 PM,1/10/04 5:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,4500 BLOCK SOUTHCREST DR                                    ,LOUISVILLE,40215,1349795,3380
80-04-135013,11/27/04 9:08 AM,11/26/04 1:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,135,OTHER / UNKNOWN,400 BLOCK E CHESTNUT ST                                     ,LOUISVILLE,40202,1321539,3381
80-04-100657,1/8/04 8:30 PM,1/7/04 2:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,724,PARKING LOT / GARAGE,4400 BLOCK KURTZ AVE                                        ,LOUISVILLE,40229,1349708,3382
80-04-134951,11/26/04 5:00 PM,11/26/04 12:32 PM,SUICIDE,OTHER,90Z,PART II,ATTEMPTED,7TH DIVISION,724,RESIDENCE / HOME,7000 BLOCK SPRING VISTA CT                                  ,LOUISVILLE,40229,1321385,3383
80-04-201121,1/10/04 9:50 PM,1/10/04 5:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,4500 BLOCK SOUTHCREST DR                                    ,LOUISVILLE,40215,1349796,3384
80-04-243208,11/22/04 8:30 PM,11/22/04 4:00 PM,VIOLATION OF KENTUCKY EPO/DVO,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,4900 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,1321540,3385
80-04-242237,11/15/04 7:04 PM,11/15/04 7:04 PM,NO INSURANCE-1ST OFFENSE,OTHER,90Z,,ATTEMPTED,5TH DIVISION,514,HIGHWAY / ROAD / ALLEY,3000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,1341569,3386
80-04-134378,11/21/04 2:00 AM,11/21/04 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,815,PARKING LOT / GARAGE,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,1321616,3387
80-04-138444,12/30/04 3:16 AM,7/20/04 12:02 AM,CRIMINAL ABUSE-3RD DEGREE,ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,4300 BLOCK LANDSIDE DR                                      ,LOUISVILLE,40220,1321305,3388
80-04-134475,11/22/04 8:00 AM,11/22/04 5:30 AM,VIOLATION OF KENTUCKY EPO/DVO,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,724,PARKING LOT / GARAGE,9700 BLOCK PRESTON CROSSING BLVD                            ,LOUISVILLE,40229,1321541,3389
80-04-244452,12/2/04 8:00 AM,10/26/04 2:00 AM,THEFT-RECEIPT OF STOLEN CREDIT/DEBIT CARD-1 CARD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,600 BLOCK E OAK ST                                          ,LOUISVILLE,40203,1341570,3390
80-04-243969,11/29/04 11:54 PM,11/29/04 11:54 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,3300 BLOCK CAMP GROUND RD                                   ,LOUISVILLE,40211,1321617,3391
80-04-243139,11/21/04 2:20 PM,11/21/04 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,600 BLOCK SOUTHWESTERN PKY                                  ,LOUISVILLE,40211,1321386,3392
80-04-201044,1/9/04 11:20 PM,1/9/04 4:00 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,223,GOVERNMENT / PUBLIC BUILDING,800 BLOCK HUMLER ST                                         ,LOUISVILLE,40211,1349797,3393
80-04-129820,10/10/04 4:00 AM,10/10/04 4:00 AM,OPER MOTOR VEH U/INFLUENCE ALC/DRUGS/ETC .08- (AGG CIRCUM) -,DUI,90D,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,5400 BLOCK RANDOM WAY                                       ,LOUISVILLE,40291,1321307,3394
80-04-135022,11/27/04 12:46 PM,11/27/04 3:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1321542,3395
80-04-201070,1/10/04 7:00 AM,1/10/04 1:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,900 BLOCK CHARLES ST                                        ,LOUISVILLE,40204,1349709,3396
80-04-135150,11/28/04 8:22 AM,11/28/04 7:08 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,1000 BLOCK ONEIDA AVE                                       ,LOUISVILLE,40214,1321618,3397
80-04-129820,10/10/04 4:00 AM,10/10/04 4:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,5400 BLOCK RANDOM WAY                                       ,LOUISVILLE,40291,1321308,3398
80-04-243416,11/23/04 9:06 PM,11/23/04 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 6TH ST                                         ,LOUISVILLE,40208,1321543,3399
80-04-135624,12/2/04 7:30 PM,12/2/04 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,8900 BLOCK BROWN AUSTIN RD                                  ,LOUISVILLE,40118,1341571,3400
80-04-100678,1/9/04 6:00 AM,10/1/03 12:20 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME,800 BLOCK GILLILAND RD                                      ,LOUISVILLE,40245,1349710,3401
80-04-243920,11/28/04 3:30 PM,11/27/04 11:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,525,COMMERCIAL / OFFICE BUILDING,3100 BLOCK LEXINGTON RD                                     ,LOUISVILLE,40206,1321619,3402
80-04-242262,11/15/04 5:18 PM,11/15/04 1:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,1300 BLOCK ST ANTHONY PL                                    ,LOUISVILLE,40204,1321312,3403
80-04-243416,11/23/04 9:06 PM,11/23/04 12:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 6TH ST                                         ,LOUISVILLE,40208,1321544,3404
80-04-201139,1/10/04 6:00 AM,1/10/04 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,525,PARKING LOT / GARAGE,3700 BLOCK LEXINGTON RD                                     ,LOUISVILLE,40207,1349629,3405
80-04-201050,1/10/04 2:00 AM,1/7/04 6:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 23RD ST / GREENWOOD AVE                                   ,LOUISVILLE,40210,1349798,3406
80-04-100660,1/9/04 1:00 AM,9/3/03 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,735,"SPECIALTY STORE (TV, FUR, ETC)",4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1349711,3407
80-04-243767,11/26/04 7:00 PM,11/26/04 5:00 PM,VIOLATION OF KENTUCKY EPO/DVO,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,700 BLOCK NUGENT CT                                         ,LOUISVILLE,40203,1321620,3408
80-04-243768,11/27/04 6:00 PM,11/26/04 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,500 BLOCK W WHITNEY AVE                                     ,LOUISVILLE,40215,1321621,3409
80-04-243923,11/28/04 5:30 PM,11/28/04 2:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE,2700 BLOCK FRANKFORT AVE                                    ,LOUISVILLE,40206,1321622,3410
80-04-243927,11/28/04 6:08 PM,11/28/04 4:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,800 BLOCK CAMDEN AVE                                        ,LOUISVILLE,40215,1321623,3411
80-04-243930,11/28/04 7:20 PM,11/28/04 5:04 PM,HARASSING COMMUNICATIONS,ASSAULT,13C,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK SIMMONS CT                                        ,LOUISVILLE,40203,1321624,3412
80-04-243931,11/28/04 8:10 PM,11/28/04 7:00 PM,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME,700 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,1321625,3413
80-04-134239,11/19/04 6:20 PM,11/19/04 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,400 BLOCK N 38TH ST                                         ,LOUISVILLE,40212,1321626,3414
80-04-129993,10/12/04 7:30 PM,10/12/04 7:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,2500 BLOCK PENNACOOK RD                                     ,LOUISVILLE,40214,1321628,3415
80-04-129993,10/12/04 7:30 PM,10/12/04 7:30 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,2500 BLOCK PENNACOOK RD                                     ,LOUISVILLE,40214,1321629,3416
80-04-129995,10/12/04 8:30 PM,10/12/04 8:30 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,BARDSTOWN RD                                                ,LOUISVILLE,40291,1321630,3417
80-04-138570,12/31/04 8:52 AM,12/30/04 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME,1200 BLOCK HOWARD ST                                        ,LOUISVILLE,40213,1321631,3418
80-04-244211,11/30/04 10:10 PM,11/30/04 9:30 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,2800 BLOCK WYANDOTTE AVE                                    ,LOUISVILLE,40210,1321637,3419
80-04-244128,11/30/04 4:14 AM,11/13/04 8:00 AM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,5TH DIVISION,512,COMMERCIAL / OFFICE BUILDING,1000 BLOCK LEXINGTON RD                                     ,LOUISVILLE,40204,1321639,3420
80-04-242727,11/19/04 3:00 AM,11/18/04 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,424,RESTAURANT,2700 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40209,1321640,3421
80-04-243596,11/25/04 4:40 AM,11/24/04 11:20 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,435,PARKING LOT / GARAGE,700 BLOCK GAGEL AVE                                         ,LOUISVILLE,40216,1321641,3422
80-04-243182,11/22/04 11:12 AM,11/21/04 12:02 AM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - MISD,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,100 BLOCK E SOUTHLAND BLVD                                  ,LOUISVILLE,40214,1321642,3423
80-04-135624,12/2/04 7:30 PM,12/2/04 8:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,8900 BLOCK BROWN AUSTIN RD                                  ,LOUISVILLE,40118,1341572,3424
80-04-243871,11/27/04 7:30 PM,11/27/04 6:50 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,ATTEMPTED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,1200 BLOCK FISK CT                                          ,LOUISVILLE,40203,1321643,3425
80-04-237373,10/9/04 7:30 AM,10/9/04 7:30 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,PARKING LOT / GARAGE,800 BLOCK S 31ST ST                                         ,LOUISVILLE,40211,1321644,3426
80-04-237375,10/9/04 10:00 AM,10/9/04 10:00 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,200 BLOCK E ORMSBY AVE                                      ,LOUISVILLE,40203,1321649,3427
80-04-242811,11/19/04 9:56 AM,11/19/04 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,2300 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40217,1321658,3428
80-04-201109,1/10/04 3:40 PM,1/10/04 3:30 PM,FORGERY - 1ST DEGREE,FRAUD,250,PART II,COMPLETED,2ND DIVISION,212,LIQUOR STORE,4100 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,1349630,3429
80-04-135233,11/29/04 11:30 AM,11/29/04 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,8100 BLOCK AFTERGLOW DR                                     ,LOUISVILLE,40214,1341573,3430
80-04-100868,1/11/04 5:00 PM,1/11/04 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,100 BLOCK CANAL ST                                          ,LOUISVILLE,40219,1349712,3431
80-04-242790,11/19/04 7:00 PM,11/19/04 4:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,PARKING LOT / GARAGE,600 BLOCK BERGMAN ST                                        ,LOUISVILLE,40203,1321545,3432
80-04-242805,11/19/04 4:40 AM,11/13/04 5:00 AM,RAPE - 1ST DEGREE,SEX CRIMES,11A,PART I,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME,800 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40204,1321453,3433
80-04-242262,11/15/04 5:18 PM,11/15/04 1:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,1300 BLOCK ST ANTHONY PL                                    ,LOUISVILLE,40204,1321313,3434
