INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-15-014525,2/26/15 11:47 PM,2/26/15 11:40 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,GROCERY / SUPERMARKET,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,1012439,7124
80-15-014556,2/27/15 6:32 AM,2/27/15 1:00 AM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1700 BLOCK W HILL ST                                        ,LOUISVILLE,40210,1012440,7125
80-15-009039,2/3/15 8:39 PM,2/3/15 8:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,2400 BLOCK DETERMINE CT                                     ,LOUISVILLE,40216,1007474,7126
80-15-009035,2/3/15 8:23 PM,2/3/15 8:23 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3600 BLOCK CRAIG AVE                                        ,LOUISVILLE,40215,1007387,7127
80-15-008550,2/2/15 12:16 PM,2/2/15 11:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 24TH ST / MAGAZINE ST                                     ,LOUISVILLE,40211,1007475,7128
80-15-019627,3/19/15 9:44 AM,2/14/15 8:00 AM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,400 BLOCK N 43RD ST                                         ,LOUISVILLE,40212,1023478,7129
80-15-009384,2/5/15 9:30 PM,1/3/15 12:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME,300 BLOCK PENRUTH AVE                                       ,LOUISVILLE,40207,1007388,7130
80-15-019080,3/17/15 12:23 PM,3/14/15 7:45 AM,WANTON ENDANGERMENT-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,2100 BLOCK CARDINAL WOODS DR                                ,LOUISVILLE,40214,1023479,7131
80-15-009393,2/5/15 10:15 AM,1/2/15 12:00 PM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,9900 BLOCK APPOLLO LN                                       ,LOUISVILLE,40272,1007418,7132
80-15-019080,3/17/15 12:23 PM,3/14/15 7:45 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,2100 BLOCK CARDINAL WOODS DR                                ,LOUISVILLE,40214,1023480,7133
80-15-008891,2/3/15 1:53 PM,2/3/15 1:53 PM,TRAF CONT SUB-1ST DEG 1ST OFF (< 4 GRAMS COCAINE),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,PARKING LOT / GARAGE,4300 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,1007476,7134
80-15-009393,2/5/15 10:15 AM,1/2/15 12:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,9900 BLOCK APPOLLO LN                                       ,LOUISVILLE,40272,1007419,7135
80-15-019650,3/19/15 10:46 PM,3/11/15 2:00 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,711,RESTAURANT,5600 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,1023481,7136
80-15-009380,2/5/15 9:22 PM,2/4/15 2:30 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,815,COMMERCIAL / OFFICE BUILDING,2100 BLOCK WESTRIDGE RD                                     ,LOUISVILLE,40242,1007477,7137
80-15-009377,2/5/15 9:47 AM,2/4/15 5:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,1800 BLOCK LYTLE ST                                         ,LOUISVILLE,40203,1007478,7138
80-15-009379,2/5/15 9:54 AM,2/5/15 12:00 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,100 BLOCK COLONIAL OAKS CT                                  ,LOUISVILLE,40214,1007479,7139
80-15-008967,2/3/15 4:57 PM,2/3/15 4:57 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,200 BLOCK CECIL AVE                                         ,LOUISVILLE,40212,1007480,7140
80-15-008967,2/3/15 4:57 PM,2/3/15 4:57 PM,POSS CONT SUB-2ND DEGREE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,200 BLOCK CECIL AVE                                         ,LOUISVILLE,40212,1007481,7141
80-15-009135,2/4/15 11:11 AM,2/4/15 11:11 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,HAZELWOOD AVE / MANSLICK RD                                 ,LOUISVILLE,40216,1007482,7142
80-15-009012,2/3/15 7:35 PM,2/3/15 7:35 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,METRO LOUISVILLE,,HOTEL / MOTEL / ETC.,1300 BLOCK S HURSTBOURNE PKY                                ,JEFFERSONTOWN,,1007483,7143
80-15-008574,2/2/15 1:19 PM,2/2/15 1:19 PM,POSS CONT SUB-2ND DEGREE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,METRO LOUISVILLE,,PARKING LOT / GARAGE,HARRIS PL / NEW LA GRANGE RD                                ,ST_MATTHEWS,40222,1007484,7144
80-15-009387,2/5/15 10:42 AM,1/21/15 10:29 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,METRO LOUISVILLE,,PARKING LOT / GARAGE,3300 BLOCK DIXIE HWY                                        ,SHIVELY,40216,1007531,7145
80-15-009395,2/5/15 11:11 AM,2/4/15 4:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE,4600 BLOCK BITTERSWEET RD                                   ,LOUISVILLE,40218,1007532,7146
80-15-009403,2/5/15 12:08 PM,2/4/15 12:15 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,612,PARKING LOT / GARAGE,3900 BLOCK DELLAFAY DR                                      ,LOUISVILLE,40219,1007533,7147
80-15-009426,2/5/15 1:48 PM,2/3/15 6:30 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,ATTEMPTED,4TH DIVISION,436,RESIDENCE / HOME,5700 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,1007534,7148
80-15-009405,2/6/15 1:52 AM,2/4/15 3:00 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,4000 BLOCK SUNFLOWER AVE                                    ,LOUISVILLE,40216,1007535,7149
80-15-009439,2/5/15 2:13 PM,2/4/15 6:45 PM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1007536,7150
80-15-009439,2/5/15 2:13 PM,2/4/15 6:45 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,1007537,7151
80-15-008666,2/2/15 4:50 PM,2/2/15 3:00 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,1ST DIVISION,135,DRUG STORE/DR`S OFFICE/HOSPITAL,200 BLOCK E CHESTNUT ST                                     ,LOUISVILLE,40202,1007538,7152
80-15-007880,1/30/15 3:22 PM,1/30/15 1:52 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,735,HIGHWAY / ROAD / ALLEY,8400 BLOCK LINDA RD                                         ,LOUISVILLE,40219,1007539,7153
80-15-009456,2/5/15 1:57 PM,1/1/14 12:01 AM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,200 BLOCK DOUGLAS PARK                                      ,LOUISVILLE,40214,1007540,7154
80-15-009458,2/5/15 2:39 PM,12/15/14 12:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,3100 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,1007541,7155
80-15-009466,2/6/15 7:48 AM,2/6/15 2:54 AM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1100 BLOCK CHEROKEE RD                                      ,LOUISVILLE,40204,1007542,7156
80-15-019025,3/17/15 10:53 AM,3/17/15 9:10 AM,CACU UNSUBSTANTIATED CASES,OTHER,999,,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,100 BLOCK N 43RD ST                                         ,LOUISVILLE,40212,1023492,7157
80-15-009383,2/5/15 9:44 PM,11/24/14 10:00 AM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,823,INDUSTRIAL SITE,1100 BLOCK LONG RUN RD                                      ,LOUISVILLE,40245,1007420,7158
80-15-009409,2/5/15 1:28 PM,2/5/15 12:00 PM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,812,"SPECIALTY STORE (TV, FUR, ETC)",4200 BLOCK SUMMIT PLAZA DR                                  ,LOUISVILLE,40241,1007421,7159
80-15-009423,2/6/15 3:42 AM,2/4/15 4:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,7600 BLOCK NATIONAL TPKE                                    ,LOUISVILLE,40214,1007422,7160
80-15-009424,2/6/15 3:52 AM,2/3/15 1:00 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,711,COMMERCIAL / OFFICE BUILDING,5300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,1007423,7161
80-15-009432,2/6/15 4:38 AM,2/5/15 2:19 PM,"FRAUDULENT USE OF CREDIT CARDS U/$10,000",FRAUD,26B,PART II,COMPLETED,3RD DIVISION,331,DRUG STORE/DR`S OFFICE/HOSPITAL,7300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,1007424,7162
80-15-009412,2/5/15 11:55 AM,9/20/14 8:00 AM,CRIMINAL POSSESSION OF FORGED INSTRUMENT-3RD DEGREE,FRAUD,250,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,1007425,7163
80-15-009441,2/6/15 5:30 AM,2/6/15 1:30 AM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME,300 BLOCK MCCREADY AVE                                      ,LOUISVILLE,40206,1007426,7164
80-15-008238,2/1/15 2:40 AM,2/1/15 1:50 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,8400 BLOCK CLOVERPORT DR                                    ,LOUISVILLE,40228,1007427,7165
80-15-009446,2/5/15 2:55 PM,2/3/15 6:30 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,NON-ATTACHED RESD GARAGE/SHED/BULD,3900 BLOCK S 2ND ST                                         ,LOUISVILLE,40214,1007428,7166
80-15-009450,2/5/15 2:19 PM,2/4/15 11:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,6700 BLOCK CAPE CT                                          ,LOUISVILLE,40219,1007429,7167
80-15-009216,2/4/15 4:02 PM,2/4/15 4:02 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,2500 BLOCK W HILL ST                                        ,LOUISVILLE,40210,1007430,7168
80-15-009461,2/5/15 3:12 PM,2/5/15 3:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,4TH DIVISION,424,OTHER RESIDENCE (APARTMENT/CONDO),3300 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,1007431,7169
80-15-009460,2/6/15 7:06 AM,1/5/15 12:01 AM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,500 BLOCK N 18TH ST                                         ,LOUISVILLE,40203,1007432,7170
80-15-004960,1/20/15 12:16 PM,1/20/15 12:16 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,1007433,7171
80-15-009480,2/5/15 4:26 PM,2/5/15 1:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4900 BLOCK MANSLICK RD                                      ,LOUISVILLE,40216,1007434,7172
80-15-009463,2/5/15 3:25 PM,2/4/15 11:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,6700 BLOCK CAPE CT                                          ,LOUISVILLE,40219,1007435,7173
80-15-019080,3/17/15 12:23 PM,3/14/15 7:45 AM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,2100 BLOCK CARDINAL WOODS DR                                ,LOUISVILLE,40214,1023482,7174
80-15-009478,2/6/15 9:02 AM,10/23/14 12:00 AM,"FRAUDULENT USE OF CREDIT CARDS U/$10,000",FRAUD,26B,PART II,COMPLETED,7TH DIVISION,711,SERVICE / GAS STATION,4400 BLOCK SARATOGA WOODS DR                                ,LOUISVILLE,40299,1007436,7175
80-15-009494,2/5/15 4:28 PM,2/4/15 12:00 AM,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,423,AUTO DEALERSHIP (NEW OR USED),3400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,1007437,7176
80-15-009574,2/5/15 11:15 PM,2/5/15 11:00 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,436,OTHER RESIDENCE (APARTMENT/CONDO),4500 BLOCK S 6TH ST                                         ,LOUISVILLE,40214,1007438,7177
80-15-007406,1/29/15 12:31 AM,1/29/15 12:31 AM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY,E BROADWAY / S PRESTON ST                                   ,LOUISVILLE,40202,1007439,7178
80-15-009712,2/7/15 4:10 AM,1/8/15 12:00 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,2ND DIVISION,236,SERVICE / GAS STATION,4300 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,1007440,7179
80-15-019649,3/19/15 10:38 PM,3/16/15 12:00 AM,HARASSING COMMUNICATIONS,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3400 BLOCK ALLISON WAY                                      ,LOUISVILLE,40220,1023483,7180
80-15-019643,3/19/15 9:54 PM,2/12/15 3:30 PM,"TBUT OR DISP ALL OTHERS > $500 BUT < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,OTHER / UNKNOWN,1200 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40204,1023484,7181
80-15-019141,3/17/15 3:32 PM,3/17/15 2:10 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,3300 BLOCK FARNSLEY RD                                      ,LOUISVILLE,40216,1023485,7182
80-15-018642,3/15/15 11:00 PM,3/15/15 11:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,811,HIGHWAY / ROAD / ALLEY,ACCOMACK DR / WESTPORT RD                                   ,LOUISVILLE,40241,1023486,7183
80-15-019603,3/19/15 7:05 AM,3/19/15 7:00 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,625,PARKING LOT / GARAGE,3300 BLOCK NOE WAY                                          ,LOUISVILLE,40220,1023487,7184
80-15-018045,3/13/15 2:23 PM,3/12/15 10:30 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK S 8TH ST                                          ,LOUISVILLE,40203,1023488,7185
80-15-018045,3/13/15 2:23 PM,3/12/15 10:30 PM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,400 BLOCK S 8TH ST                                          ,LOUISVILLE,40203,1023489,7186
80-15-017976,3/13/15 9:46 AM,3/13/15 2:00 AM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME,800 BLOCK E CHESTNUT ST                                     ,LOUISVILLE,40204,1023490,7187
80-15-019667,3/19/15 11:52 AM,3/18/15 6:00 PM,DEATH INVESTIGATION,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3600 BLOCK KAHLERT AVE                                      ,LOUISVILLE,40215,1023491,7188
80-15-000733,1/4/15 2:32 AM,1/4/15 2:32 AM,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,S 5TH ST / W EVELYN AVE                                     ,LOUISVILLE,40214,995733,7189
80-15-001415,1/6/15 8:32 PM,1/6/15 8:32 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY,1300 BLOCK CLEO AVE                                         ,LOUISVILLE,40213,995736,7190
80-15-001725,1/8/15 6:10 PM,1/7/15 12:00 AM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.,300 BLOCK S 4TH ST                                          ,LOUISVILLE,40202,995737,7191
80-15-001625,1/7/15 6:03 PM,1/7/15 6:03 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,611,DEPARTMENT / DISCOUNT STORE,4000 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,995738,7192
80-15-001444,1/6/15 10:53 PM,1/6/15 10:53 PM,TRAF IN MARIJUANA-8 OZ TO < 5 LBS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,4200 BLOCK HIGH STONE WAY                                   ,LOUISVILLE,40299,995739,7193
80-15-001444,1/6/15 10:53 PM,1/6/15 10:53 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,4200 BLOCK HIGH STONE WAY                                   ,LOUISVILLE,40299,995740,7194
80-15-001735,1/7/15 2:05 AM,1/7/15 2:05 AM,OBSCURING THE IDENTITY OF A MACHINE U/$10000,FRAUD,26A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,DR W J HODGE ST / GARLAND AVE                               ,LOUISVILLE,40210,995741,7195
80-15-001076,1/5/15 3:33 PM,1/5/15 3:33 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,611,DEPARTMENT / DISCOUNT STORE,4000 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,995742,7196
80-15-001749,1/8/15 8:32 PM,1/7/15 4:30 PM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,RESTAURANT,300 BLOCK WARNOCK ST                                        ,LOUISVILLE,40208,995743,7197
80-15-001767,1/8/15 10:04 PM,1/8/15 11:02 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,4TH DIVISION,412,SERVICE / GAS STATION,2200 BLOCK ARTHUR ST                                        ,LOUISVILLE,40208,995744,7198
80-15-001452,1/7/15 2:38 AM,1/7/15 12:09 AM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,ATTEMPTED,2ND DIVISION,225,OTHER / UNKNOWN,1600 BLOCK BRASHEAR DR                                      ,LOUISVILLE,40210,995745,7199
80-15-001679,1/7/15 9:49 PM,1/7/15 9:48 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,ATTEMPTED,4TH DIVISION,412,OTHER RESIDENCE (APARTMENT/CONDO),600 BLOCK ATWOOD ST                                         ,LOUISVILLE,40217,995746,7200
80-15-014974,2/28/15 5:44 PM,2/27/15 5:44 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,12000 BLOCK LAVENIA LN                                      ,LOUISVILLE,40272,1012545,7201
80-15-014964,2/28/15 5:30 PM,2/26/15 9:00 AM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,412,"SPECIALTY STORE (TV, FUR, ETC)",1300 BLOCK S SHELBY ST                                      ,LOUISVILLE,40217,1012546,7202
80-15-014982,3/1/15 2:32 PM,2/27/15 1:00 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.,300 BLOCK W BROADWAY                                        ,LOUISVILLE,40202,1012547,7203
80-15-013224,2/21/15 3:18 PM,2/21/15 1:13 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,331,CONVENIENCE STORE,5300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,1012548,7204
80-15-015009,2/28/15 8:56 PM,2/28/15 8:38 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,723,GROCERY / SUPERMARKET,7100 BLOCK CEDAR SPRINGS BLVD                               ,LOUISVILLE,40291,1012549,7205
80-15-013392,2/22/15 4:13 PM,2/22/15 2:45 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,4900 BLOCK SADDLEBROOK CT                                   ,LOUISVILLE,40216,1012550,7206
80-15-014976,2/28/15 6:27 PM,2/27/15 6:13 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,1200 BLOCK E BROADWAY                                       ,LOUISVILLE,40204,1012551,7207
80-15-014948,2/28/15 3:33 PM,2/28/15 2:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1700 BLOCK W ORMSBY AVE                                     ,LOUISVILLE,40210,1012558,7208
80-15-015016,2/28/15 9:30 PM,2/24/15 6:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,412,NON-ATTACHED RESD GARAGE/SHED/BULD,900 BLOCK ELLISON AVE                                       ,LOUISVILLE,40204,1012559,7209
80-15-013773,2/24/15 9:04 AM,2/24/15 9:00 AM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,4TH DIVISION,435,DRUG STORE/DR`S OFFICE/HOSPITAL,4100 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,1012618,7210
80-15-014386,2/26/15 1:53 PM,2/26/15 1:50 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DRUG STORE/DR`S OFFICE/HOSPITAL,7700 BLOCK SHEPHERDSVILLE RD                                ,LOUISVILLE,40219,1012619,7211
80-15-014010,2/25/15 12:03 AM,2/25/15 12:03 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,300 BLOCK SHORT ST                                          ,LOUISVILLE,40212,1012620,7212
80-15-014116,2/25/15 1:43 PM,2/25/15 1:43 PM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,1500 BLOCK W MADISON ST                                     ,LOUISVILLE,40203,1012621,7213
80-15-013746,2/24/15 7:37 AM,2/24/15 7:25 AM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,W MUHAMMAD ALI BLVD / VILLAGE WEST DR                       ,LOUISVILLE,40203,1012622,7214
