INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-05-127947,9/14/05 3:50 PM,9/14/05 3:10 PM,THEFT BY UNLAWFUL TAKING - GASOLINE - 1ST OFFENSE,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,331,CONVENIENCE STORE,7800 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40214,16351,15333
80-05-127767,9/13/05 10:20 AM,9/13/05 10:20 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,315,GROCERY / SUPERMARKET,10400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,16352,15334
80-05-233775,9/20/05 5:22 AM,8/23/05 12:00 AM,FORGERY - 1ST DEGREE,FRAUD,250,PART II,COMPLETED,5TH DIVISION,521,RESTAURANT,2400 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,16353,15335
80-05-120238,7/7/05 1:00 PM,5/1/05 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,625,BANK / SAVINGS & LOAN,4400 BLOCK WOODGATE LN                                      ,LOUISVILLE,40220,8738,15336
80-05-231801,9/7/05 11:00 AM,9/6/05 4:30 PM,LOITERING FOR PROSTITUTION PURPOSES - 1ST OFFENSE,DISTURBING THE PEACE,40B,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,S FLOYD ST                                                  ,LOUISVILLE,40203,16354,15337
80-05-203429,2/1/05 8:00 PM,2/1/05 8:00 PM,POSS CONT SUB-3RD DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,2800 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,16355,15338
80-05-225675,7/26/05 7:52 PM,7/18/05 12:00 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,512,HIGHWAY / ROAD / ALLEY,2000 BLOCK BARINGER AVE                                     ,LOUISVILLE,40204,16388,15339
80-05-228275,8/12/05 6:30 PM,8/12/05 11:30 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,9100 BLOCK CROWNE SPRINGS CIR                               ,LOUISVILLE,40241,30388,15340
80-05-233782,9/20/05 6:06 AM,9/18/05 2:00 AM,FRAUDULENT USE OF CREDIT CARDS O/$100 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,6TH DIVISION,611,DEPARTMENT / DISCOUNT STORE,3400 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,16358,15341
80-05-119997,7/4/05 6:00 PM,7/4/05 4:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,334,PARKING LOT / GARAGE,4800 BLOCK VALLEY STATION RD                                ,LOUISVILLE,40272,8739,15342
80-05-121625,7/20/05 11:00 AM,7/20/05 4:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,4200 BLOCK TOWNE CENTER DR                                  ,LOUISVILLE,40241,16389,15343
80-05-130528,10/8/05 8:30 PM,10/8/05 8:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,824,PARKING LOT / GARAGE,CONLEY CT / DAVIS CT                                        ,LOUISVILLE,40243,30389,15344
80-05-233791,9/20/05 7:22 AM,9/4/05 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP - FROM BUILDING - MISD,THEFT/LARCENY,23D,PART I,COMPLETED,1ST DIVISION,111,CONVENIENCE STORE,S 26TH ST / W MARKET ST                                     ,LOUISVILLE,40212,16359,15345
80-05-221009,6/24/05 10:00 PM,6/24/05 4:40 PM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,BOHANNON AVE / THORNBERRY AVE                               ,LOUISVILLE,40215,8740,15346
80-05-225677,7/26/05 7:58 PM,7/22/05 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,3200 BLOCK WYNBROOKE CIR                                    ,LOUISVILLE,40241,16390,15347
80-05-237201,10/13/05 12:30 AM,10/13/05 3:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,100 BLOCK S 20TH ST                                         ,LOUISVILLE,40203,30390,15348
80-05-127702,9/12/05 3:04 AM,9/12/05 3:04 AM,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY,W FERN VALLEY RD / PRESTON HWY                              ,LOUISVILLE,40219,16360,15349
80-05-221009,6/24/05 10:00 PM,6/24/05 4:40 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,BOHANNON AVE / THORNBERRY AVE                               ,LOUISVILLE,40215,8741,15350
80-05-121712,7/21/05 2:00 AM,7/19/05 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,316,PARKING LOT / GARAGE,6800 BLOCK SCENIC TRL                                       ,LOUISVILLE,40272,16391,15351
80-05-130863,10/12/05 2:20 AM,10/12/05 1:40 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,12100 BLOCK SHELBYVILLE RD                                  ,LOUISVILLE,40243,30391,15352
80-05-127702,9/12/05 3:04 AM,9/12/05 3:04 AM,IMPROPER DISPLAY OF REGISTRATION PLATES,OTHER,0,,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY,W FERN VALLEY RD / PRESTON HWY                              ,LOUISVILLE,40219,16361,15353
80-05-222570,7/6/05 5:00 PM,7/6/05 9:30 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,4800 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,8742,15354
80-05-224739,7/20/05 10:20 PM,7/20/05 8:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,400 BLOCK N 29TH ST                                         ,LOUISVILLE,40212,16392,15355
80-05-130853,10/11/05 8:10 PM,10/11/05 5:00 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,611,COMMERCIAL / OFFICE BUILDING,3200 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,30392,15356
80-05-127916,9/14/05 7:30 PM,9/2/05 12:02 AM,TBUT OR DISP FIREARM,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,700 BLOCK GLENGARRY DR                                      ,LOUISVILLE,40118,16362,15357
80-05-231806,9/6/05 5:26 PM,9/6/05 5:26 PM,PROSTITUTION,DISTURBING THE PEACE,40A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,S PRESTON ST / E ORMSBY AVE                                 ,LOUISVILLE,40203,16363,15358
80-05-233259,9/16/05 11:30 PM,9/16/05 11:20 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,100 BLOCK N 15TH ST                                         ,LOUISVILLE,40203,16364,15359
80-05-231798,9/7/05 11:00 AM,9/6/05 3:16 PM,PROSTITUTION,DISTURBING THE PEACE,40A,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,S 4TH ST                                                    ,LOUISVILLE,40203,16365,15360
80-05-128134,9/16/05 11:00 PM,9/16/05 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,612,CONVENIENCE STORE,6500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,16366,15361
80-05-127690,9/12/05 9:20 PM,9/12/05 9:20 PM,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,OTHER,0,,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY,3200 BLOCK FLAIR KNOLL DR                                   ,LOUISVILLE,40216,16367,15362
80-05-232552,9/11/05 7:00 PM,9/11/05 7:00 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1200 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,16368,15363
80-05-127700,9/12/05 12:40 AM,9/12/05 10:00 PM,ASSAULT - 1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,3RD DIVISION,331,OTHER / UNKNOWN,6800 BLOCK CAPELLA LN                                       ,LOUISVILLE,40258,16369,15364
80-05-231951,9/7/05 10:00 PM,9/7/05 7:30 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,2000 BLOCK ST LOUIS AVE                                     ,LOUISVILLE,40210,16370,15365
80-05-231951,9/7/05 10:00 PM,9/7/05 7:30 PM,TAMPERING WITH PHYSICAL EVIDENCE,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,2000 BLOCK ST LOUIS AVE                                     ,LOUISVILLE,40210,16371,15366
80-05-233810,9/20/05 9:44 AM,9/20/05 4:40 AM,THEFT BY UNLAWFUL TAKING/DISP-FROM BUILDING - FELONY D,THEFT/LARCENY,23D,PART I,COMPLETED,7TH DIVISION,735,RESTAURANT,4600 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,16372,15367
80-05-231935,9/8/05 10:00 AM,9/7/05 4:00 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,512,HIGHWAY / ROAD / ALLEY,COOPER ST                                                   ,LOUISVILLE,40204,16373,15368
80-05-127989,9/15/05 11:08 AM,9/15/05 10:10 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,315,GROCERY / SUPERMARKET,10400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,16374,15369
80-05-233779,9/20/05 8:00 PM,9/20/05 4:58 AM,FRAUDULENT USE OF CREDIT CARDS O/$100 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,4TH DIVISION,411,OTHER / UNKNOWN,1100 BLOCK GARVIN PL                                        ,LOUISVILLE,40203,16375,15370
80-05-233499,9/17/05 8:10 PM,9/17/05 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2400 BLOCK BANK ST                                          ,LOUISVILLE,40212,16376,15371
80-05-128109,9/16/05 6:00 PM,9/16/05 11:08 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,"SPECIALTY STORE (TV, FUR, ETC)",7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,16377,15372
80-05-232557,9/11/05 8:10 PM,9/11/05 8:10 PM,LOITERING,DISTURBING THE PEACE,90B,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,MANSLICK RD / CRUMS LN                                      ,LOUISVILLE,40215,16378,15373
80-05-233829,9/20/05 1:22 PM,9/18/05 7:00 PM,THEFT BY UNLAWFUL TAKING/DISP - FROM BUILDING - MISD,THEFT/LARCENY,23D,PART I,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,4100 BLOCK W MARKET ST                                      ,LOUISVILLE,40212,16379,15374
80-05-127767,9/13/05 10:20 AM,9/13/05 10:20 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,315,GROCERY / SUPERMARKET,10400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,16380,15375
80-05-127607,9/11/05 10:30 PM,9/9/05 10:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,315,HIGHWAY / ROAD / ALLEY,10000 BLOCK SUNKIST WAY                                     ,LOUISVILLE,40272,16381,15376
80-05-121478,7/14/05 9:00 PM,7/12/05 12:02 AM,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,FRAUD,250,PART II,COMPLETED,4TH DIVISION,435,OTHER / UNKNOWN,4000 BLOCK WOODRUFF AVE                                     ,LOUISVILLE,40215,16382,15377
80-05-121622,7/20/05 10:34 AM,7/19/05 10:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,7900 BLOCK ST ANTHONY CHURCH RD                             ,LOUISVILLE,40214,16383,15378
80-05-226279,7/30/05 11:30 PM,7/30/05 2:40 PM,FLEEING OR EVADING POLICE - 1ST DEGREE (ON FOOT),OTHER,0,,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,W MARKET ST / AMY AVE                                       ,LOUISVILLE,40212,30363,15379
80-05-226279,7/30/05 11:30 PM,7/30/05 2:40 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,W MARKET ST / AMY AVE                                       ,LOUISVILLE,40212,30364,15380
80-05-226279,7/30/05 11:30 PM,7/30/05 2:40 PM,EXCESSIVE WINDOW TINTING,OTHER,0,,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,W MARKET ST / AMY AVE                                       ,LOUISVILLE,40212,30365,15381
80-05-122776,7/30/05 10:28 AM,7/30/05 8:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,334,OTHER / UNKNOWN,10800 BLOCK DEERING RD                                      ,LOUISVILLE,40272,30366,15382
80-05-122776,7/30/05 10:28 AM,7/30/05 8:00 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,334,OTHER / UNKNOWN,10800 BLOCK DEERING RD                                      ,LOUISVILLE,40272,30367,15383
80-05-226131,7/29/05 12:20 AM,7/29/05 12:20 AM,TRAF CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,100 BLOCK S 43RD ST                                         ,LOUISVILLE,40212,30368,15384
80-05-226131,7/29/05 12:20 AM,7/29/05 12:20 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,100 BLOCK S 43RD ST                                         ,LOUISVILLE,40212,30369,15385
80-05-227880,8/10/05 12:40 PM,8/2/05 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,11700 BLOCK WICKER CT                                       ,LOUISVILLE,40299,30370,15386
80-05-227247,8/6/05 2:00 AM,8/5/05 10:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,4200 BLOCK ALLMOND AVE                                      ,LOUISVILLE,40209,30371,15387
80-05-122313,7/26/05 11:30 AM,7/25/05 7:00 AM,SEXUAL MISCONDUCT,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,711,PARKING LOT / GARAGE,10100 BLOCK BROOKRIDGE VILLAGE BLVD                         ,LOUISVILLE,40291,30372,15388
80-05-122313,7/26/05 11:30 AM,7/25/05 7:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,711,PARKING LOT / GARAGE,10100 BLOCK BROOKRIDGE VILLAGE BLVD                         ,LOUISVILLE,40291,30373,15389
80-05-227228,8/5/05 8:00 PM,8/5/05 5:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4100 BLOCK HAZELWOOD AVE                                    ,LOUISVILLE,40215,30374,15390
80-05-227662,8/9/05 3:52 AM,8/1/05 1:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,30375,15391
80-05-227744,8/9/05 7:50 PM,8/9/05 7:20 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,3600 BLOCK LARKWOOD AVE                                     ,LOUISVILLE,40212,30376,15392
80-05-123906,8/9/05 11:40 AM,8/9/05 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,613,HIGHWAY / ROAD / ALLEY,5600 BLOCK RIDGECREST RD                                    ,LOUISVILLE,40218,30377,15393
80-05-227596,8/8/05 11:00 AM,8/8/05 10:30 AM,THEFT BY UNLAWFUL TAKING/DISP-PURSESNATCHING - MISD,THEFT/LARCENY,23B,PART I,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W ORMSBY AVE                                    ,LOUISVILLE,40210,30378,15394
80-05-228276,8/12/05 6:46 PM,8/12/05 11:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,3400 BLOCK BUCKEYE RD                                       ,LOUISVILLE,40216,30379,15395
80-05-123915,8/9/05 5:40 PM,8/9/05 2:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME,1400 BLOCK JUNIPER DR                                       ,LOUISVILLE,40222,30380,15396
80-05-123915,8/9/05 5:40 PM,8/9/05 2:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,815,HIGHWAY / ROAD / ALLEY,1400 BLOCK JUNIPER DR                                       ,LOUISVILLE,40222,30381,15397
80-05-227749,8/9/05 11:20 PM,8/9/05 12:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,200 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,30382,15398
80-05-228272,8/12/05 5:36 PM,8/12/05 1:00 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,525,RESIDENCE / HOME,200 BLOCK RING RD                                           ,LOUISVILLE,40207,30383,15399
80-05-227773,8/9/05 3:00 PM,8/9/05 10:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,513,PARKING LOT / GARAGE,2000 BLOCK SHERWOOD AVE                                     ,LOUISVILLE,40205,30384,15400
80-05-121635,7/20/05 12:40 PM,7/20/05 11:30 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,8TH DIVISION,811,PARKING LOT / GARAGE,11400 BLOCK WESTPORT RD                                     ,LOUISVILLE,40241,16393,15401
80-05-222588,7/6/05 11:10 PM,7/6/05 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,3700 BLOCK W WHEATMORE DR                                   ,LOUISVILLE,40215,8743,15402
80-05-221028,6/24/05 9:00 AM,6/24/05 3:00 AM,IMPROPER START FROM PARKED POSITION,OTHER,0,,COMPLETED,METRO LOUISVILLE,SHV,HIGHWAY / ROAD / ALLEY,DOVER RD                                                    ,SHIVELY,40216,8744,15403
80-05-236762,10/10/05 9:10 PM,10/10/05 7:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,3300 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,30393,15404
80-05-121606,7/20/05 1:00 PM,7/20/05 6:40 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,OTHER,0,,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,5300 BLOCK MILNER RD                                        ,LOUISVILLE,40216,16394,15405
80-05-221028,6/24/05 9:00 AM,6/24/05 3:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,METRO LOUISVILLE,SHV,HIGHWAY / ROAD / ALLEY,DOVER RD                                                    ,SHIVELY,40216,8745,15406
80-05-236863,10/11/05 10:00 AM,10/6/05 9:00 PM,"THEFT OF CONTROLLED SUBSTANCE, 1ST OFFENSE OR UNDER $300",THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1200 BLOCK S FLOYD ST                                       ,LOUISVILLE,40203,30394,15407
80-05-236876,10/11/05 10:00 AM,10/10/05 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,2100 BLOCK BARINGER AVE                                     ,LOUISVILLE,40204,30395,15408
80-05-236871,10/11/05 11:00 AM,10/11/05 9:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE,100 BLOCK RIVER RD                                          ,LOUISVILLE,40202,30396,15409
80-05-130744,10/10/05 9:50 PM,10/8/05 6:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3100 BLOCK ROSEDALE BLVD                                    ,LOUISVILLE,40220,30397,15410
80-05-130585,10/9/05 10:00 PM,10/8/05 4:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,815,RESIDENCE / HOME,200 BLOCK WOODCLEFT RD                                      ,LOUISVILLE,40222,30398,15411
80-05-124309,8/12/05 8:00 AM,8/12/05 12:00 AM,SODOMY - 1ST DEGREE,SEX CRIMES,11B,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,9200 BLOCK CAMRYN CT                                        ,LOUISVILLE,40272,30399,15412
80-05-236546,10/8/05 11:30 PM,10/8/05 8:32 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,225,OTHER / UNKNOWN,1800 BLOCK BURWELL AVE                                      ,LOUISVILLE,40210,30400,15413
80-05-130701,10/10/05 9:30 PM,10/8/05 2:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE,1300 BLOCK BLACKBERRY DR                                    ,LOUISVILLE,40272,30401,15414
80-05-130599,10/9/05 4:00 PM,10/9/05 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40214,30402,15415
80-05-130599,10/9/05 4:00 PM,10/9/05 12:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7400 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40214,30403,15416
80-05-236869,10/11/05 5:00 PM,10/10/05 1:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE,2400 BLOCK MELLWOOD AVE                                     ,LOUISVILLE,40206,30404,15417
80-05-237243,10/13/05 7:20 PM,10/13/05 11:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,3200 BLOCK HARTLAGE CT                                      ,LOUISVILLE,40216,30405,15418
80-05-236592,10/8/05 7:00 PM,10/8/05 3:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,ATTEMPTED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,4400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,30406,15419
80-05-236592,10/8/05 7:00 PM,10/8/05 3:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,30407,15420
80-05-235411,9/30/05 6:00 AM,9/30/05 6:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,PARKING LOT / GARAGE,3300 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,30408,15421
80-05-130677,10/10/05 9:50 AM,10/10/05 9:20 AM,THEFT BY UNLAWFUL TAKING/DISP-PURSESNATCHING  FELONY CLASS D,THEFT/LARCENY,23B,PART I,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE,7400 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,30409,15422
