INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-12-037010,5/10/12 2:46 PM,5/10/12 2:46 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 30TH ST / W BROADWAY                                      ,LOUISVILLE,40211,811334,40506
80-12-037063,5/10/12 4:57 PM,5/10/12 4:57 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 26TH ST / TYLER AVE                                       ,LOUISVILLE,40212,811335,40507
80-12-037092,5/10/12 6:17 PM,5/10/12 6:17 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY,800 BLOCK E WASHINGTON ST                                   ,LOUISVILLE,40206,811336,40508
80-12-037106,5/10/12 6:18 PM,5/10/12 6:18 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,7TH DIVISION,735,HIGHWAY / ROAD / ALLEY,7700 BLOCK JOYCE DR                                         ,LOUISVILLE,40219,811337,40509
80-12-037132,5/10/12 8:45 PM,5/10/12 8:45 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY,200 BLOCK DECLARATION DR                                    ,LOUISVILLE,40214,811338,40510
80-12-037177,5/10/12 11:40 PM,5/10/12 11:40 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,5TH DIVISION,512,HIGHWAY / ROAD / ALLEY,BAXTER AVE / E BROADWAY                                     ,LOUISVILLE,40204,811339,40511
80-12-089514,11/10/12 3:11 AM,11/10/12 3:11 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,GLENBROOK AVE / WESTERN AVE                                 ,LOUISVILLE,40216,811340,40512
80-12-089506,11/10/12 3:14 AM,11/10/12 3:14 AM,TRAF CONT SUB-2ND DEGREE-1ST OFF ( >= 10 DU CODEINE),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,METRO LOUISVILLE,815,HIGHWAY / ROAD / ALLEY,SNIVELY AVE / TAYLORSVILLE RD                               ,JEFFERSONTOWN,,811341,40513
80-12-092000,11/19/12 2:28 PM,11/19/12 2:00 PM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,COMPLETED,4TH DIVISION,423,PARK / PLAYGROUND,@HARRISON PARK                                              ,LOUISVILLE,40215,811342,40514
80-12-091505,11/17/12 1:24 PM,11/17/12 12:54 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,13000 BLOCK MEADOWLAWN DR                                   ,LOUISVILLE,40272,811343,40515
80-12-091736,11/18/12 1:00 PM,11/18/12 7:30 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,5400 BLOCK NEW CUT RD                                       ,LOUISVILLE,40214,811344,40516
80-12-091962,11/19/12 12:03 PM,11/18/12 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,735,GROCERY / SUPERMARKET,7300 BLOCK JEFFERSON BLVD                                   ,LOUISVILLE,40219,811345,40517
80-12-028958,4/13/12 11:12 PM,4/13/12 10:47 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,2600 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40211,804430,40518
80-12-030867,4/21/12 3:20 AM,4/21/12 1:40 AM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,1000 BLOCK BARRET AVE                                       ,LOUISVILLE,40204,804431,40519
80-12-088695,11/7/12 1:35 PM,11/7/12 1:25 PM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,4900 BLOCK BETHUNE CT                                       ,LOUISVILLE,40218,804432,40520
80-12-088703,11/7/12 1:58 PM,11/7/12 1:40 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,804433,40521
80-12-086762,10/31/12 12:13 PM,1/1/12 12:00 AM,SEXUAL ABUSE - 1ST DEGREE- VICTIM U/12 YOA,SEX CRIMES,11D,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,700 BLOCK DOUGLAS PARK                                      ,LOUISVILLE,40214,804434,40522
80-12-087317,11/2/12 11:40 AM,11/2/12 10:30 AM,ASSAULT-3RD DEGREE-POLICE/PROBATION OFFICER-IDENTIFY WEAPON,ASSAULT,13B,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME,1000 BLOCK CEDAR CT                                         ,LOUISVILLE,40203,804435,40523
80-12-088714,11/7/12 2:43 PM,10/31/12 12:00 PM,CRIMINAL TRESPASS-1ST DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,3000 BLOCK LINWOOD AVE                                      ,LOUISVILLE,40210,804436,40524
80-12-088714,11/7/12 2:43 PM,10/31/12 12:00 PM,CRIMINAL TRESPASS-2ND DEGREE - AMUSEMENT RIDES/ATTRACTIONS,DISTURBING THE PEACE,90J,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,3000 BLOCK LINWOOD AVE                                      ,LOUISVILLE,40210,804437,40525
80-12-086889,10/31/12 6:42 PM,10/31/12 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,10400 BLOCK LA PLAZA DR                                     ,LOUISVILLE,40272,804438,40526
80-12-088723,11/7/12 3:03 PM,8/17/12 3:03 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - MISD,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME,1500 BLOCK GLENGARRY DR                                     ,LOUISVILLE,40219,804439,40527
80-12-086649,10/30/12 7:42 PM,10/30/12 7:42 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY,JOHN PAUL CT / JOHN PAUL LN                                 ,LOUISVILLE,40229,804440,40528
80-12-088728,11/8/12 7:26 AM,8/4/06 10:00 AM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,424,AMUSEMENT PARK,900 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209,804441,40529
80-12-088806,11/7/12 6:24 PM,11/7/12 5:44 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,236,DRUG STORE/DR`S OFFICE/HOSPITAL,4300 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,804442,40530
80-12-088784,11/7/12 6:19 PM,11/7/12 6:10 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,723,GROCERY / SUPERMARKET,7100 BLOCK CEDAR SPRINGS BLVD                               ,LOUISVILLE,40291,804443,40531
80-12-088346,11/6/12 10:46 AM,11/4/12 9:30 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,300 BLOCK N 27TH ST                                         ,LOUISVILLE,40212,804444,40532
80-12-088839,11/7/12 9:08 PM,11/7/12 8:15 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME,2600 BLOCK SLEVIN ST                                        ,LOUISVILLE,40212,804445,40533
80-12-088596,11/7/12 5:48 PM,11/7/12 3:54 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,12500 BLOCK ST CLAIR DR                                     ,LOUISVILLE,40243,804446,40534
80-12-088598,11/7/12 6:10 PM,11/2/12 9:00 AM,THEFT BY UNLAWFUL TAKING/DISP-BICYCLES - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,134,OTHER / UNKNOWN,900 BLOCK FRANKLIN ST                                       ,LOUISVILLE,40206,804447,40535
80-12-088604,11/7/12 6:36 PM,11/5/12 7:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,6900 BLOCK LANDSTAR DR                                      ,LOUISVILLE,40272,804448,40536
80-12-088506,11/6/12 9:33 PM,11/6/12 9:33 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE,7700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,804449,40537
80-12-088487,11/6/12 7:21 PM,11/6/12 7:21 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME,3500 BLOCK SOUTHERN AVE                                     ,LOUISVILLE,40211,804450,40538
80-12-088588,11/7/12 8:22 AM,11/6/12 4:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,2000 BLOCK LANDING DR                                       ,LOUISVILLE,40218,804451,40539
80-12-088607,11/7/12 9:01 AM,11/4/12 1:00 PM,"THEFT BY UNLAW TAKING/DISP-PARTS FROM VEHICLE $10,000 OR >",VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,7TH DIVISION,736,OTHER / UNKNOWN,4500 BLOCK KNOPP AVE                                        ,LOUISVILLE,40213,804452,40540
80-12-088605,11/7/12 6:32 PM,11/6/12 6:30 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,5300 BLOCK PLANK DR                                         ,LOUISVILLE,40219,804453,40541
80-12-088616,11/7/12 9:55 AM,11/7/12 9:40 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE,2200 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,804454,40542
80-12-036865,5/10/12 12:20 AM,5/9/12 4:30 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,10400 BLOCK VILLA DR                                        ,LOUISVILLE,40272,811457,40543
80-12-032410,4/25/12 7:36 PM,4/25/12 7:36 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,5100 BLOCK ALBA WAY                                         ,LOUISVILLE,40213,811414,40544
80-12-008844,2/2/12 11:30 AM,2/1/12 10:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1200 BLOCK S 6TH ST                                         ,LOUISVILLE,40203,769502,40545
80-12-066789,8/21/12 4:22 PM,8/21/12 4:22 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 18TH ST / W JEFFERSON ST                                  ,LOUISVILLE,40203,758774,40546
80-12-012358,2/15/12 5:00 PM,2/15/12 5:00 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,1ST DIVISION,123,OTHER RESIDENCE (APARTMENT/CONDO),500 BLOCK S 3RD ST                                          ,LOUISVILLE,40202,769549,40547
80-12-012586,2/16/12 2:05 PM,2/16/12 2:05 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,PARKING LOT / GARAGE,1400 BLOCK S 3RD ST                                         ,LOUISVILLE,40208,769550,40548
80-12-007580,1/28/12 11:46 AM,1/28/12 11:46 AM,THEFT BY DECEPTION-INCL COLD CHECKS U/$500,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,812,BANK / SAVINGS & LOAN,2900 BLOCK GOOSE CREEK RD                                   ,LOUISVILLE,40241,769551,40549
80-12-088512,11/6/12 7:46 PM,11/6/12 7:46 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W OAK ST                                        ,LOUISVILLE,40210,804418,40550
80-12-036875,5/10/12 4:44 AM,5/10/12 2:52 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,613,PARK / PLAYGROUND,5000 BLOCK E INDIAN TRL                                     ,LOUISVILLE,40218,811458,40551
80-12-012592,2/16/12 3:21 PM,12/30/11 12:00 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1700 BLOCK W HILL ST                                        ,LOUISVILLE,40210,769552,40552
80-12-036644,5/9/12 10:36 PM,4/29/12 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,323,RESIDENCE / HOME,0 BLOCK CANTERBURY CT                                       ,LOUISVILLE,40214,811415,40553
80-12-012322,2/16/12 6:42 AM,1/28/12 3:17 PM,THEFT OF PROPERTY LOST/MISLAID/DELIVERED BY MISTAKE MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,436,BANK / SAVINGS & LOAN,5000 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,769503,40554
80-12-088512,11/6/12 7:46 PM,11/6/12 7:46 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,DIXIE HWY / W OAK ST                                        ,LOUISVILLE,40210,804419,40555
80-12-069637,8/31/12 2:20 PM,8/30/12 11:50 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,613,OTHER / UNKNOWN,4500 BLOCK E INDIAN TRL                                     ,WATTERSON_PARK,40213,758775,40556
80-12-036883,5/10/12 4:07 AM,5/10/12 3:30 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7500 BLOCK EDENROC LN                                       ,LOUISVILLE,40258,811459,40557
80-12-009069,2/3/12 12:46 AM,2/3/12 12:46 AM,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,711,SERVICE / GAS STATION,5500 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,769553,40558
80-12-010600,2/8/12 4:44 PM,2/8/12 4:44 PM,TRAF CONT SUB-1ST DEGREE-2ND OR > OFFENSE-PCP,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,2400 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,769586,40559
80-12-034785,5/3/12 3:20 PM,5/1/12 1:00 AM,FINANCIAL CRIME/OUT OF JURISDICTION,OTHER,999,,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,5600 BLOCK SHEPHERDSVILLE RD                                ,LOUISVILLE,40228,811416,40560
80-12-010717,2/8/12 10:58 PM,2/8/12 10:58 PM,POSS CONT SUB-3RD DEGREE--DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY,12200 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,769504,40561
80-12-036886,5/10/12 5:40 AM,5/10/12 3:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,5000 BLOCK ROAMING PLAINS CT                                ,LOUISVILLE,40229,811460,40562
80-12-009069,2/3/12 12:46 AM,2/3/12 12:46 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,7TH DIVISION,711,SERVICE / GAS STATION,5500 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,769554,40563
80-12-010600,2/8/12 4:44 PM,2/8/12 4:44 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,2400 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,769587,40564
80-12-036653,5/10/12 12:22 AM,8/28/09 12:01 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,811417,40565
80-12-012321,1/15/12 4:54 PM,1/15/12 4:54 PM,UNLAWFUL IMPRISONMENT-2ND DEGREE,ASSAULT,100,PART II,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE,6200 BLOCK POPLAR TREE CT                                   ,LOUISVILLE,40228,769505,40566
80-12-010008,2/6/12 4:03 PM,2/6/12 4:03 PM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,999,,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,0 BLOCK MARKSMAN TRL                                        ,LOUISVILLE,40216,769555,40567
80-12-036884,5/10/12 5:00 AM,5/9/12 10:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,3500 BLOCK HERMAN ST                                        ,LOUISVILLE,40212,811461,40568
80-12-012818,2/17/12 8:42 PM,7/5/10 12:00 AM,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,FRAUD,26C,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,769588,40569
80-12-005213,1/19/12 5:07 PM,1/19/12 11:30 AM,"THEFT BY UNLAWFUL TAKING-ALL OTHERS $10,000 OR MORE",THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,1100 BLOCK W FERN VALLEY RD                                 ,LOUISVILLE,40219,811418,40570
80-12-012323,2/16/12 6:48 AM,1/28/12 3:17 PM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,769506,40571
80-12-009279,2/3/12 5:10 PM,2/3/12 5:10 PM,TRF CON SUB 2ND DEG 1ST OFN (< 20 DU DRUG UNSPEC SCH III,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,5400 BLOCK BUCKNER AVE                                      ,LOUISVILLE,40214,769556,40572
80-12-032808,4/26/12 10:55 PM,4/26/12 10:24 PM,TRAF CONT SUB-3RD DEG -1ST OFF  (>= 20 DU DRUG UNSPECIFIED),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,PARKING LOT / GARAGE,DISTRIBUTION DR / GREEN MILL DR                             ,LOUISVILLE,40258,811462,40573
80-12-003999,1/15/12 3:41 AM,1/15/12 3:41 AM,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,3700 BLOCK FALCON CREST DR                                  ,LOUISVILLE,40219,769589,40574
80-12-036682,4/28/12 1:25 PM,4/28/12 12:34 PM,OBSCURING THE IDENTITY OF A MACHINE U/$10000,FRAUD,26A,PART II,COMPLETED,METRO LOUISVILLE,,HIGHWAY / ROAD / ALLEY,CHAMPIONS TRACE LN / HIKES LN                               ,WEST_BUECHEL,40218,811419,40575
80-12-010709,2/8/12 11:59 PM,2/8/12 10:41 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,624,HIGHWAY / ROAD / ALLEY,NEWBURG RD / SHEPHERDSVILLE RD                              ,LOUISVILLE,40218,769507,40576
80-12-009279,2/3/12 5:10 PM,2/3/12 5:10 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,5400 BLOCK BUCKNER AVE                                      ,LOUISVILLE,40214,769557,40577
80-12-036523,5/8/12 9:58 PM,5/8/12 9:58 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,3RD DIVISION,315,OTHER RESIDENCE (APARTMENT/CONDO),5700 BLOCK MOCKERNUT LN                                     ,LOUISVILLE,40258,811420,40578
80-12-032807,4/26/12 10:47 PM,4/26/12 10:13 PM,TRAF CONT SUB-3RD DEG 1ST OFF  (< 20 DU DRUG UNSPECIFIED),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,PARKING LOT / GARAGE,CANE RUN RD / TERRY RD                                      ,LOUISVILLE,40216,811463,40579
80-12-003999,1/15/12 3:41 AM,1/15/12 3:41 AM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,3700 BLOCK FALCON CREST DR                                  ,LOUISVILLE,40219,769590,40580
80-12-036690,5/10/12 3:50 AM,5/7/12 6:46 PM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,ATTEMPTED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,811421,40581
80-12-010970,2/9/12 10:17 PM,2/9/12 10:17 PM,TRAF IN MARIJUANA-8 OZ TO < 5 LBS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY,DIXIE HWY / PENDLETON RD                                    ,LOUISVILLE,40272,769508,40582
80-12-012608,2/16/12 3:37 PM,2/11/12 7:50 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING - FELONY CLASS D,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,712,DRUG STORE/DR`S OFFICE/HOSPITAL,8000 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40291,769558,40583
80-12-036898,5/10/12 5:10 PM,5/9/12 5:05 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,1500 BLOCK W BROADWAY                                       ,LOUISVILLE,40203,811464,40584
80-12-008603,2/1/12 2:07 PM,2/1/12 2:07 PM,KNOWINGLY EXPLOIT ADULT BY PERSON O/$300,ASSAULT,90F,PART II,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME,9600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,769591,40585
80-12-034283,5/1/12 8:43 PM,5/1/12 8:43 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY,9700 BLOCK STONESTREET RD                                   ,LOUISVILLE,40272,811422,40586
80-12-010970,2/9/12 10:17 PM,2/9/12 10:17 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY,DIXIE HWY / PENDLETON RD                                    ,LOUISVILLE,40272,769509,40587
80-12-012618,2/17/12 8:32 AM,2/15/12 12:01 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,769559,40588
80-12-036640,5/9/12 10:48 AM,5/7/12 3:00 PM,MISSING PERSONS,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,3800 BLOCK CHEVY CHASE RD                                   ,LOUISVILLE,40218,811465,40589
80-12-007666,1/28/12 4:45 PM,1/28/12 4:45 PM,DRUG PARAPHERNALIA - BUY/POSSESS,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,CENTRAL AVE / TAYLOR BLVD                                   ,LOUISVILLE,40208,769592,40590
80-12-036689,5/10/12 3:52 AM,5/9/12 6:56 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,700 BLOCK E BRECKINRIDGE ST                                 ,LOUISVILLE,40203,811423,40591
80-12-012612,2/16/12 3:11 PM,2/15/12 7:00 PM,THEFT OF CONTROLLED SUBSTANCE,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME,6900 BLOCK CHARMON AVE                                      ,LOUISVILLE,40219,769560,40592
80-12-010970,2/9/12 10:17 PM,2/9/12 10:17 PM,CARRYING A CONCEALED DEADLY WEAPON,WEAPONS,520,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY,DIXIE HWY / PENDLETON RD                                    ,LOUISVILLE,40272,769510,40593
80-12-012641,2/17/12 10:06 AM,2/11/12 12:01 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,METRO LOUISVILLE,,OTHER / UNKNOWN,COMMUNITY AT LARGE,,40056,769561,40594
