INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-17-096131,11/27/17 5:08 PM,11/9/17 12:00 AM,THEFT OF MAIL MATTER,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME,5600 BLOCK HALSTEAD AVE                                     ,LOUISVILLE,40213,133074,28954
80-17-096122,11/26/17 7:30 PM,11/26/17 4:00 PM,TERRORISTIC THREATENING 3RD DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME,9900 BLOCK VIEUX CARRE DR                                   ,LOUISVILLE,40223,133170,28955
80-17-077246,9/22/17 12:26 PM,9/22/17 3:43 AM,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,724,PARKING LOT / GARAGE,10900 BLOCK PRESTON GARDENS CT                              ,LOUISVILLE,40229,132971,28956
80-17-077131,9/22/17 12:22 PM,9/22/17 5:41 AM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,"SPECIALTY STORE (TV, FUR, ETC)",4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,132921,28957
80-17-077132,9/22/17 12:26 PM,9/22/17 10:43 AM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,"SPECIALTY STORE (TV, FUR, ETC)",4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,132922,28958
80-17-077196,9/21/17 10:05 PM,9/21/17 8:30 PM,VIOLATION OF FOREIGN EPO/DVO,ASSAULT,90F,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,700 BLOCK ALGONQUIN PKY                                     ,LOUISVILLE,40208,132923,28959
80-17-077212,9/21/17 11:36 PM,9/21/17 11:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME,1600 BLOCK BEECH ST                                         ,LOUISVILLE,40211,132924,28960
80-17-077198,9/21/17 9:42 PM,9/21/17 9:35 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4400 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,132925,28961
80-17-077215,9/22/17 12:56 AM,9/22/17 12:55 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,736,NON-ATTACHED RESD GARAGE/SHED/BULD,1000 BLOCK SOUTHACRES DR                                    ,LOUISVILLE,40219,132926,28962
80-17-077222,9/22/17 2:19 AM,9/21/17 3:30 PM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,435,RESTAURANT,4100 BLOCK CRAIG AVE                                        ,LOUISVILLE,40215,132927,28963
80-17-077156,9/21/17 6:35 PM,9/21/17 12:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,PARKING LOT / GARAGE,6100 BLOCK RED SPRUCE DR                                    ,LOUISVILLE,40229,132928,28964
80-17-077216,9/22/17 1:09 AM,9/22/17 1:04 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,521,CONVENIENCE STORE,2900 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,132929,28965
80-17-077216,9/22/17 1:09 AM,9/22/17 1:04 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,521,CONVENIENCE STORE,2900 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,132930,28966
80-17-076852,9/20/17 9:00 PM,9/20/17 8:48 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,236,SERVICE / GAS STATION,4000 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,132931,28967
80-17-077232,9/22/17 4:06 AM,9/22/17 3:50 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,CONVENIENCE STORE,8100 BLOCK TERRY RD                                         ,LOUISVILLE,40258,132932,28968
80-17-077233,9/22/17 4:32 AM,9/22/17 4:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),3300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218,132933,28969
80-17-077250,9/22/17 1:38 PM,9/22/17 6:49 AM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,ATTEMPTED,3RD DIVISION,331,PARKING LOT / GARAGE,2500 BLOCK CORONET DR                                       ,LOUISVILLE,40216,132934,28970
80-17-077042,9/22/17 3:30 AM,9/22/17 1:15 AM,TBUT OR DISP FROM BUILDING < $500,THEFT/LARCENY,23D,PART I,COMPLETED,3RD DIVISION,331,GROCERY / SUPERMARKET,4900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,132935,28971
80-17-077056,9/22/17 5:16 AM,9/20/17 6:00 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),7100 BLOCK GATE RUN RD                                      ,LOUISVILLE,40291,132936,28972
80-17-077239,9/22/17 5:13 AM,9/22/17 5:12 AM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE,2000 BLOCK FERN VALLEY RD                                   ,LOUISVILLE,40213,132937,28973
80-17-076111,9/18/17 2:46 PM,9/18/17 2:46 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,S 23RD ST / DATE ST                                         ,LOUISVILLE,40210,132938,28974
80-17-077186,9/21/17 9:33 PM,9/21/17 9:33 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-OPIATES,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 30TH ST / W MADISON ST                                    ,LOUISVILLE,40211,132939,28975
80-17-077255,9/22/17 7:16 AM,9/22/17 7:15 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,625,LIQUOR STORE,3700 BLOCK KLONDIKE LN                                      ,LOUISVILLE,40218,132940,28976
80-17-076870,9/20/17 9:41 PM,9/20/17 9:25 PM,"TBUT OR DISP SHOPLIFTING $500 OR >  BUT < $10,000",THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,DEPARTMENT / DISCOUNT STORE,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,132941,28977
80-17-077269,9/22/17 8:20 AM,9/22/17 7:40 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,11100 BLOCK OLIVERDA DR                                     ,LOUISVILLE,40272,132942,28978
80-17-074798,9/13/17 8:24 PM,9/13/17 8:24 PM,TRAF IN CONT SUBST 1ST DEG 1ST OFFENSE (>= 2 GMS METH,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME,10700 BLOCK GOLDEN DR                                       ,LOUISVILLE,40272,132943,28979
80-17-074099,9/11/17 6:37 PM,9/11/17 6:37 PM,MENACING,ASSAULT,13C,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,100 BLOCK S 43RD ST                                         ,LOUISVILLE,40212,132945,28980
80-17-076790,9/20/17 4:10 PM,9/20/17 4:10 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,8TH DIVISION,811,OTHER RESIDENCE (APARTMENT/CONDO),11500 BLOCK MAPLE BROOK DR                                  ,LOUISVILLE,40241,132946,28981
80-17-077281,9/22/17 8:00 PM,9/21/17 6:00 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,ATTEMPTED,6TH DIVISION,613,RESIDENCE / HOME,5600 BLOCK ROBINWOOD RD                                     ,LOUISVILLE,40218,132947,28982
80-17-076791,9/20/17 4:19 PM,9/20/17 4:19 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,6300 BLOCK FOREST WAY PL                                    ,LOUISVILLE,40258,132948,28983
80-17-095531,11/24/17 10:27 AM,11/24/17 10:27 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3600 BLOCK GEORGETOWN PL                                    ,LOUISVILLE,40215,132949,28984
80-17-094745,11/21/17 7:06 AM,11/21/17 7:06 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,2300 BLOCK BRADLEY AVE                                      ,LOUISVILLE,40217,132950,28985
80-17-096001,11/26/17 11:08 AM,11/25/17 4:00 PM,TBUT OR DISP FROM BUILDING < $500,THEFT/LARCENY,23D,PART I,COMPLETED,6TH DIVISION,612,HOTEL / MOTEL / ETC.,4800 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,132951,28986
80-17-095995,11/26/17 10:29 AM,11/25/17 2:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,5600 BLOCK SOUTHERN PKY                                     ,LOUISVILLE,40214,132952,28987
80-17-094771,11/21/17 9:34 AM,11/21/17 9:34 AM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,1300 BLOCK SHINGO AVE                                       ,LOUISVILLE,40215,132953,28988
80-17-076752,9/20/17 2:15 PM,9/20/17 1:00 PM,"TBUT OR DISP AUTO > $10,000 BUT < $1,000,000",MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,412,CONVENIENCE STORE,GOSS AVE / HICKORY ST                                       ,LOUISVILLE,40217,132954,28989
80-17-066247,8/15/17 4:00 PM,8/15/17 3:00 PM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,4TH DIVISION,423,OTHER / UNKNOWN,2700 BLOCK 7TH STREET RD                                    ,LOUISVILLE,40215,132955,28990
80-17-077065,9/21/17 3:45 PM,9/21/17 2:30 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,736,DEPARTMENT / DISCOUNT STORE,9500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40229,132956,28991
80-17-076134,9/18/17 2:52 PM,9/18/17 2:52 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,1ST DIVISION,123,"SPECIALTY STORE (TV, FUR, ETC)",400 BLOCK W CHESTNUT ST                                     ,LOUISVILLE,40202,132957,28992
80-17-077092,9/22/17 8:10 AM,9/11/17 3:46 PM,THEFT OF MAIL MATTER,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME,5700 BLOCK TARRAGON CT                                      ,LOUISVILLE,40219,132958,28993
80-17-077088,9/22/17 7:30 AM,9/19/17 10:00 PM,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,5100 BLOCK FEYS CT                                          ,LOUISVILLE,40216,132959,28994
80-17-077126,9/22/17 11:38 AM,9/18/17 7:19 PM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,3RD DIVISION,331,SERVICE / GAS STATION,6000 BLOCK MANSLICK RD                                      ,LOUISVILLE,40214,132960,28995
80-17-077125,9/21/17 5:51 PM,9/21/17 5:25 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,132961,28996
80-17-096138,11/27/17 6:36 PM,11/27/17 10:08 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,7TH DIVISION,736,DEPARTMENT / DISCOUNT STORE,9500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40229,133075,28997
80-17-095913,11/25/17 8:57 PM,11/25/17 6:48 PM,FRAUD USE OF CREDIT CARD AFTER REPT LOST/STOLEN U/$500 MISD,FRAUD,26B,PART II,COMPLETED,3RD DIVISION,315,RESTAURANT,8800 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,133224,28998
80-17-096151,11/26/17 10:02 PM,11/26/17 10:02 PM,ACCIDENTAL SHOOTING (OTHER THAN HUNTING),OTHER,90Z,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,CANE RUN RD / RALPH AVE                                     ,LOUISVILLE,40216,133171,28999
80-17-096161,11/26/17 11:53 PM,11/26/17 9:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,6700 BLOCK CRAWFORD CROSSING PL                             ,LOUISVILLE,40258,133172,29000
80-17-077237,9/22/17 5:13 AM,9/22/17 5:12 AM,TBUT OR DISP FIREARM,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,PARKING LOT / GARAGE,2000 BLOCK FERN VALLEY RD                                   ,LOUISVILLE,40213,132972,29001
80-17-096110,11/27/17 2:16 PM,11/27/17 12:28 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,611,DEPARTMENT / DISCOUNT STORE,3100 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40217,133076,29002
80-17-095739,11/25/17 6:47 AM,11/25/17 4:00 AM,NON-CRIMINAL DEATH (NATURAL CAUSES),OTHER,90Z,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,7100 BLOCK PARKLOOK CT                                      ,LOUISVILLE,40214,133225,29003
80-17-092096,11/11/17 8:05 PM,11/11/17 8:05 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1300 BLOCK CYPRESS ST                                       ,LOUISVILLE,40211,133173,29004
80-17-071765,9/4/17 11:40 AM,8/16/17 12:00 PM,RECEIVING STOLEN PROPERTY U/$500 MISD,THEFT/LARCENY,280,PART II,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,DIXDALE AVE / MCCLOSKEY AVE                                 ,LOUISVILLE,40210,132973,29005
80-17-096150,11/26/17 9:48 PM,11/26/17 7:00 PM,"TBUT OR DISP CONTROLLED SUB < $10,000",THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,315,RESIDENCE / HOME,1900 BLOCK TAFFETA DR                                       ,LOUISVILLE,40272,133077,29006
80-17-095980,11/26/17 5:44 AM,11/26/17 5:30 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,236,COMMERCIAL / OFFICE BUILDING,3300 BLOCK SMITH RD                                         ,LOUISVILLE,40216,133226,29007
80-17-096169,11/27/17 1:27 AM,11/23/17 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,514,RESIDENCE / HOME,2300 BLOCK HAWTHORNE AVE                                    ,LOUISVILLE,40205,133174,29008
80-17-095956,11/26/17 1:18 AM,11/26/17 1:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,600 BLOCK W KENWOOD DR                                      ,LOUISVILLE,40214,133175,29009
80-17-096185,11/27/17 12:32 PM,11/27/17 12:16 AM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,3400 BLOCK SOUTHMEADE CIR                                   ,LOUISVILLE,40214,133176,29010
80-17-096191,11/27/17 2:46 PM,11/26/17 6:30 PM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,8000 BLOCK ST ANDREWS CHURCH RD                             ,LOUISVILLE,40258,133177,29011
80-17-096190,11/27/17 2:20 PM,11/27/17 7:10 AM,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,811,HIGHWAY / ROAD / ALLEY,7600 BLOCK RIVER RD                                         ,LOUISVILLE,40059,133178,29012
80-17-096205,11/27/17 4:34 PM,11/25/17 11:00 AM,TBUT OR DISP CONTENTS FROM VEH < $500,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1100 BLOCK S 1ST ST                                         ,LOUISVILLE,40203,133179,29013
80-17-094670,11/20/17 7:46 PM,11/20/17 7:46 PM,TRAF CONT SUB-1ST DEG 2ND OR > OFF  (< 2 GRAMS HEROIN),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,CANE RUN RD / ROCKFORD LN                                   ,LOUISVILLE,40216,133180,29014
80-17-094037,11/18/17 11:49 AM,11/18/17 10:30 AM,WANTON ENDANGERMENT-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,2ND DIVISION,236,HIGHWAY / ROAD / ALLEY,4400 BLOCK CANE RUN RD                                      ,LOUISVILLE,40216,133181,29015
80-17-096202,11/27/17 4:06 PM,11/26/17 8:30 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,711,HIGHWAY / ROAD / ALLEY,9100 BLOCK BRANDYWYNE DR                                    ,LOUISVILLE,40291,133182,29016
80-17-096218,11/27/17 5:54 PM,11/27/17 5:27 PM,TBUT OR DISP ALL OTHERS <  $500,THEFT/LARCENY,23H,PART I,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,S 13TH ST / W MUHAMMAD ALI BLVD                             ,LOUISVILLE,40203,133183,29017
80-17-096214,11/27/17 8:08 AM,11/22/17 4:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,513,GOVERNMENT / PUBLIC BUILDING,1800 BLOCK NIGHTINGALE RD                                   ,LOUISVILLE,40205,133184,29018
80-17-096214,11/27/17 8:08 AM,11/22/17 4:00 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,513,GOVERNMENT / PUBLIC BUILDING,1800 BLOCK NIGHTINGALE RD                                   ,LOUISVILLE,40205,133185,29019
80-17-093547,11/16/17 3:48 PM,11/16/17 3:48 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,3000 BLOCK SPRINGTIME AVE                                   ,LOUISVILLE,40272,133186,29020
80-17-092714,11/14/17 7:35 AM,11/14/17 7:35 AM,NON-CRIMINAL DEATH (NATURAL CAUSES),OTHER,90Z,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME,2800 BLOCK W MADISON ST                                     ,LOUISVILLE,40211,133187,29021
80-17-095030,11/22/17 1:06 AM,11/22/17 12:45 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,611,SERVICE / GAS STATION,3300 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,133188,29022
80-17-096224,11/27/17 6:38 PM,11/25/17 8:03 PM,"FRAUDULENT USE OF CREDIT CARDS U/$10,000",FRAUD,26B,PART II,COMPLETED,1ST DIVISION,112,BANK / SAVINGS & LOAN,2500 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,133189,29023
80-17-092459,11/13/17 12:38 PM,11/13/17 12:38 PM,POSSESSION  OF SYNTHETIC DRUGS,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,S 5TH ST / IOWA AVE                                         ,LOUISVILLE,40208,133190,29024
80-17-094839,11/21/17 1:30 PM,11/21/17 1:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,1200 BLOCK PLACE NOIR                                       ,LOUISVILLE,40203,133191,29025
80-17-077094,9/21/17 4:10 PM,9/21/17 3:00 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,815,DEPARTMENT / DISCOUNT STORE,100 BLOCK OXMOOR LN                                         ,NORWOOD,40222,133192,29026
80-17-077093,9/22/17 8:04 AM,9/20/17 5:00 PM,"TBUT OR DISP AUTO > $500 BUT < $10,000",MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,225,CONVENIENCE STORE,1200 BLOCK W HILL ST                                        ,LOUISVILLE,40210,133193,29027
80-17-077060,9/21/17 2:40 PM,9/21/17 2:08 PM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,COMPLETED,2ND DIVISION,234,DEPARTMENT / DISCOUNT STORE,3500 BLOCK CANE RUN RD                                      ,LOUISVILLE,40211,133194,29028
80-17-076981,9/21/17 10:09 AM,9/21/17 10:00 AM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,1ST DIVISION,111,DRUG STORE/DR`S OFFICE/HOSPITAL,3100 BLOCK PORTLAND AVE                                     ,LOUISVILLE,40212,133195,29029
80-17-077021,9/21/17 12:42 PM,9/21/17 10:30 AM,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,5TH DIVISION,525,PARK / PLAYGROUND,THURMAN HUTCHINS PARK                                       ,LOUISVILLE,40207,133196,29030
80-17-077098,9/21/17 3:44 PM,9/21/17 3:44 PM,RECOVERY OF STOLEN VEHICLE-OUT OF JURISDICTION,OTHER,999,,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY,6000 BLOCK COLE AVE                                         ,LOUISVILLE,40258,133199,29031
80-17-077117,9/21/17 4:23 PM,9/19/17 10:00 PM,TBUT OR DISP AUTO < $500,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME,3000 BLOCK UNIVERSITY RD                                    ,LOUISVILLE,40206,133201,29032
80-17-077071,9/22/17 6:38 AM,9/16/17 1:00 PM,"THEFT BY DECEPTION-INCL COLD CHECKS U/$10,000",THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,815,CYBERSPACE,7900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40222,133202,29033
80-17-077022,9/21/17 12:15 PM,9/21/17 11:00 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,BARDSTOWN RD / MEADOWBROOK DR                               ,LOUISVILLE,40218,133203,29034
80-17-077135,9/22/17 12:26 PM,9/22/17 10:13 AM,"TBUT OR DISP AUTO > $500 BUT < $10,000",MOTOR VEHICLE THEFT,240,PART I,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,9000 BLOCK CROWNE SPRINGS CIR                               ,LOUISVILLE,40241,133204,29035
80-17-077123,9/22/17 11:20 AM,9/22/17 9:50 AM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,824,DEPARTMENT / DISCOUNT STORE,12900 BLOCK SHELBYVILLE RD                                  ,LOUISVILLE,40243,133205,29036
80-17-077178,9/21/17 9:01 PM,9/21/17 8:55 PM,"TBUT OR DISP AUTO > $500 BUT < $10,000",MOTOR VEHICLE THEFT,240,PART I,COMPLETED,3RD DIVISION,322,HIGHWAY / ROAD / ALLEY,4800 BLOCK NEW CUT RD                                       ,LOUISVILLE,40214,133206,29037
80-17-077142,9/22/17 1:16 PM,9/20/17 5:55 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,812,DEPARTMENT / DISCOUNT STORE,4200 BLOCK TOWNE CENTER DR                                  ,LOUISVILLE,40241,133207,29038
80-17-077180,9/22/17 7:04 PM,9/14/17 12:00 AM,FRAUDULENT USE OF CREDIT CARDS U/$500 W/6 MO PERIOD,FRAUD,26B,PART II,COMPLETED,7TH DIVISION,736,CONVENIENCE STORE,8300 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,133208,29039
80-17-077197,9/21/17 10:59 PM,9/21/17 10:45 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,1ST DIVISION,112,GROCERY / SUPERMARKET,2700 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,133209,29040
80-17-077205,9/21/17 11:23 PM,9/21/17 11:15 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,METRO LOUISVILLE,AUD,RESIDENCE / HOME,800 BLOCK CLARKS LN                                         ,AUDUBON_PARK,40217,133210,29041
80-17-077189,9/21/17 9:42 PM,9/21/17 9:38 PM,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE),DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,1300 BLOCK EARL AVE                                         ,LOUISVILLE,40215,133211,29042
80-17-077189,9/21/17 9:42 PM,9/21/17 9:38 PM,CARRYING A CONCEALED DEADLY WEAPON,WEAPONS,520,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,1300 BLOCK EARL AVE                                         ,LOUISVILLE,40215,133212,29043
80-17-077223,9/22/17 2:20 AM,9/21/17 11:53 PM,"TBUT OR DISP CONTENTS FROM VEH $500 OR > BUT < $10,000",VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY,4200 BLOCK VERMONT AVE                                      ,LOUISVILLE,40211,133213,29044
80-17-077231,9/22/17 3:52 AM,9/22/17 3:00 AM,STALKING-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,8TH DIVISION,824,GROCERY / SUPERMARKET,12900 BLOCK SHELBYVILLE RD                                  ,MIDDLETOWN,40243,133214,29045
