INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-06-114429,5/18/06 12:14 AM,5/18/06 12:14 AM,NO REAR VIEW MIRROR ON MOTORCYCLE,OTHER,0,,COMPLETED,3RD DIVISION,331,HIGHWAY / ROAD / ALLEY,NOAH DR / TERRY RD                                          ,LOUISVILLE,40258,115486,29357
80-06-220076,5/27/06 7:48 AM,5/25/06 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,METRO LOUISVILLE,METRO,PARKING LOT / GARAGE,COMMUNITY AT LARGE,LOUISVILLE,40056,115487,29358
80-06-219651,5/26/06 11:52 PM,5/26/06 11:52 PM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,2300 BLOCK W KENTUCKY ST                                    ,LOUISVILLE,40210,115488,29359
80-06-219802,5/25/06 9:00 PM,5/25/06 8:30 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3700 BLOCK POWELL AVE                                       ,LOUISVILLE,40215,115489,29360
80-06-219649,5/24/06 12:20 AM,5/24/06 7:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,135,PARKING LOT / GARAGE,100 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,115490,29361
80-06-220094,5/27/06 11:58 AM,5/26/06 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,400 BLOCK W GAULBERT AVE                                    ,LOUISVILLE,40208,115491,29362
80-06-219566,5/24/06 2:50 AM,5/24/06 2:50 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,400 BLOCK E OAK ST                                          ,LOUISVILLE,40203,115492,29363
80-06-219807,5/25/06 5:22 PM,5/25/06 6:00 PM,ASSAULT - 2ND DEGREE,ASSAULT,13A,PART I,COMPLETED,2ND DIVISION,225,HIGHWAY / ROAD / ALLEY,S 22ND ST / STANDARD AVE                                    ,LOUISVILLE,40210,115493,29364
80-06-219808,5/25/06 11:00 PM,5/24/06 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,3300 BLOCK PEACHTREE AVE                                    ,LOUISVILLE,40215,115494,29365
80-06-219826,5/25/06 7:30 AM,5/25/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE,2900 BLOCK W MADISON ST                                     ,LOUISVILLE,40211,115495,29366
80-06-219810,5/25/06 11:20 PM,5/25/06 11:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1700 BLOCK PATTON CT                                        ,LOUISVILLE,40210,115496,29367
80-06-115078,5/24/06 6:40 PM,5/24/06 2:20 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,8TH DIVISION,815,HOTEL / MOTEL / ETC.,9300 BLOCK BLAIRWOOD RD                                     ,LOUISVILLE,40222,115497,29368
80-06-115078,5/24/06 6:40 PM,5/24/06 2:20 PM,LESSER INCLUDED THEFT,OTHER,0,,COMPLETED,8TH DIVISION,815,HOTEL / MOTEL / ETC.,9300 BLOCK BLAIRWOOD RD                                     ,LOUISVILLE,40222,115498,29369
80-06-115050,5/24/06 10:00 AM,5/24/06 5:30 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,323,HIGHWAY / ROAD / ALLEY,NEW CUT RD / BAKERS LN                                      ,LOUISVILLE,40214,115499,29370
80-06-115103,5/24/06 11:00 AM,5/24/06 9:30 AM,MENACING,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,315,CONVENIENCE STORE,9900 BLOCK DIXIE HWY                                        ,LOUISVILLE,40272,115500,29371
80-06-008828,7/15/06 4:40 PM,7/15/06 4:30 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,3RD DIVISION,331,GROCERY / SUPERMARKET,5300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,115365,29372
80-06-208419,3/7/06 8:02 AM,3/1/06 2:00 PM,FRAUD USE CREDIT CARD AFTER REPORT LOST/STOLEN O/$300 W/6MO,FRAUD,26B,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,97336,29373
80-06-007173,7/9/06 8:10 PM,7/9/06 5:42 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,E BARBEE AVE / CRITTENDEN DR                                ,LOUISVILLE,40217,115412,29374
80-06-008775,7/15/06 10:00 AM,7/14/06 7:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,200 BLOCK INVERNESS AVE                                     ,LOUISVILLE,40214,115513,29375
80-06-114759,5/21/06 9:00 PM,5/21/06 7:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME,5500 BLOCK AILANTHUS TRL                                    ,LOUISVILLE,40219,113370,29376
80-06-219127,5/20/06 11:00 PM,5/20/06 4:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,2ND DIVISION,234,PARKING LOT / GARAGE,2100 BLOCK DIXDALE AVE                                      ,LOUISVILLE,40210,113371,29377
80-06-114764,5/21/06 12:10 AM,5/21/06 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,7200 BLOCK ORCHARD LAKE BLVD                                ,LOUISVILLE,40218,113372,29378
80-06-114421,5/19/06 6:00 AM,5/18/06 8:20 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,2300 BLOCK ELMHURST AVE                                     ,LOUISVILLE,40216,113421,29379
80-06-008977,7/16/06 8:00 AM,7/16/06 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,812,COMMERCIAL / OFFICE BUILDING,9400 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40241,115366,29380
80-06-207852,3/2/06 5:00 AM,3/2/06 4:40 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,1ST DIVISION,111,SERVICE / GAS STATION,2100 BLOCK DUNCAN ST                                        ,LOUISVILLE,40212,97337,29381
80-06-219123,5/21/06 12:00 AM,5/20/06 11:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,234,HIGHWAY / ROAD / ALLEY,1900 BLOCK PEONY DR                                         ,LOUISVILLE,40211,113373,29382
80-06-007173,7/9/06 8:10 PM,7/9/06 5:42 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,E BARBEE AVE / CRITTENDEN DR                                ,LOUISVILLE,40217,115413,29383
80-06-008575,7/14/06 10:00 PM,7/14/06 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,7400 BLOCK TERRY RD                                         ,LOUISVILLE,40258,115514,29384
80-06-219264,5/21/06 8:30 PM,5/21/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,3600 BLOCK MANSLICK RD                                      ,LOUISVILLE,40215,113422,29385
80-06-009201,7/17/06 8:00 AM,7/17/06 7:40 AM,THEFT BY UNLAWFUL TAKING/DISP-BICYCLES - MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,500 BLOCK W ST CATHERINE ST                                 ,LOUISVILLE,40203,115367,29386
80-06-105741,2/25/06 3:40 AM,2/25/06 3:40 AM,SPEEDING 26 MPH OR GREATER OVER LIMIT - LIMITED ACCESS HWY,OTHER,0,,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY,COMMUNITY AT LARGE,LOUISVILLE,40213,97338,29387
80-06-217251,5/8/06 11:06 AM,5/8/06 11:06 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,223,OTHER / UNKNOWN,VIRGINIA AVE / S 28TH ST                                    ,LOUISVILLE,40211,113374,29388
80-06-009125,7/16/06 12:04 PM,7/16/06 11:48 AM,VIOLATION OF KENTUCKY EPO/DVO,ASSAULT,90F,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME,3100 BLOCK BRIDWELL DR                                      ,LOUISVILLE,40216,115414,29389
80-06-009306,7/17/06 1:24 PM,7/17/06 9:00 AM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,ATTEMPTED,6TH DIVISION,625,LIQUOR STORE,3700 BLOCK KLONDIKE LN                                      ,LOUISVILLE,40218,115515,29390
80-06-009125,7/16/06 12:04 PM,7/16/06 11:48 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,3RD DIVISION,331,PARKING LOT / GARAGE,3100 BLOCK BRIDWELL DR                                      ,LOUISVILLE,40216,115415,29391
80-06-219232,5/22/06 5:00 AM,5/22/06 9:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,134,PARKING LOT / GARAGE,E MARKET ST  / S PRESTON ST                                 ,LOUISVILLE,40202,113423,29392
80-06-105741,2/25/06 3:40 AM,2/25/06 3:40 AM,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,612,HIGHWAY / ROAD / ALLEY,COMMUNITY AT LARGE,LOUISVILLE,40213,97339,29393
80-06-114400,5/18/06 12:00 PM,5/18/06 11:00 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,6700 BLOCK STRAWBERRY LN                                    ,LOUISVILLE,40214,113375,29394
80-06-009425,7/18/06 6:00 AM,7/17/06 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - MISD,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,4TH DIVISION,424,PARKING LOT / GARAGE,300 BLOCK W FLORENCE AVE                                    ,LOUISVILLE,40214,115368,29395
80-06-006284,7/6/06 7:14 AM,7/6/06 7:14 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY,ELEANOR AVE / DOUGLASS BLVD                                 ,LOUISVILLE,40205,115516,29396
80-06-009891,7/19/06 7:48 PM,7/19/06 10:00 AM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,115416,29397
80-06-219105,5/20/06 9:40 AM,5/20/06 9:40 AM,NO OPERATORS/MOPED LICENSE,OTHER,0,,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,N 20TH ST / DUNCAN ST                                       ,LOUISVILLE,40203,113424,29398
80-06-006497,7/7/06 6:00 PM,8/27/02 12:00 AM,THEFT BY DECEPTION-INCLUDE COLD CHECKS O/$300,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,COMMERCIAL / OFFICE BUILDING,800 BLOCK DIXIE HWY                                         ,LOUISVILLE,40210,115417,29399
80-06-207336,2/26/06 10:04 PM,2/26/06 10:04 PM,OPERATING ON SUSPENDED/REVOKED OPERATORS LICENSE,OTHER,0,,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 26TH ST                                        ,LOUISVILLE,40210,97340,29400
80-06-009216,7/17/06 10:12 AM,7/17/06 10:12 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,4TH DIVISION,436,SERVICE / GAS STATION,1200 BLOCK W ASHLAND AVE                                    ,LOUISVILLE,40215,115369,29401
80-06-008712,7/15/06 3:40 AM,7/15/06 2:00 AM,TERRORISTIC THREATENING 1ST DEGREE,ASSAULT,13C,PART II,COMPLETED,3RD DIVISION,323,COMMERCIAL / OFFICE BUILDING,8300 BLOCK NATIONAL TPKE                                    ,LOUISVILLE,40214,115517,29402
80-06-107935,3/19/06 6:34 PM,3/19/06 6:20 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,7TH DIVISION,711,RESIDENCE / HOME,4200 BLOCK STILGER CIR                                      ,LOUISVILLE,40299,64227,29403
80-06-218880,5/19/06 12:30 PM,5/19/06 10:20 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,S FLOYD ST                                                  ,LOUISVILLE,40203,113376,29404
80-06-009301,7/17/06 11:30 AM,7/17/06 2:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,735,HIGHWAY / ROAD / ALLEY,7100 BLOCK DITTMAR DR                                       ,LOUISVILLE,40219,115418,29405
80-06-207336,2/26/06 10:04 PM,2/26/06 10:04 PM,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY,1300 BLOCK S 26TH ST                                        ,LOUISVILLE,40210,97341,29406
80-06-009381,7/18/06 1:00 AM,7/17/06 11:00 PM,STALKING-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,7TH DIVISION,723,PARKING LOT / GARAGE,5700 BLOCK OXFORD PL                                        ,LOUISVILLE,40291,115370,29407
80-06-008712,7/15/06 3:40 AM,7/15/06 2:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,3RD DIVISION,323,COMMERCIAL / OFFICE BUILDING,8300 BLOCK NATIONAL TPKE                                    ,LOUISVILLE,40214,115518,29408
80-06-210097,3/20/06 8:00 AM,3/20/06 7:00 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,300 BLOCK GLENDORA AVE                                      ,LOUISVILLE,40212,64228,29409
80-06-219003,5/20/06 6:30 AM,5/19/06 1:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY,W MAIN ST / N 10TH ST                                       ,LOUISVILLE,40202,113377,29410
80-06-005374,7/2/06 2:10 PM,7/2/06 2:10 PM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,2ND DIVISION,223,OTHER / UNKNOWN,W OAK ST / S 22ND ST                                        ,LOUISVILLE,40210,115419,29411
80-06-005374,7/2/06 2:10 PM,7/2/06 2:10 PM,FAIL OF NON-OWNER/OPER TO MAINTAIN REQ INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,223,OTHER / UNKNOWN,W OAK ST / S 22ND ST                                        ,LOUISVILLE,40210,115420,29412
80-06-005374,7/2/06 2:10 PM,7/2/06 2:10 PM,OPER MOTOR VEH U/INFLUENCE ALC/DRUGS/ETC  .08-(2ND OFFENSE),DUI,90D,PART II,ATTEMPTED,2ND DIVISION,223,,W OAK ST / S 22ND ST                                        ,LOUISVILLE,40210,115421,29413
80-06-009370,7/17/06 11:00 PM,7/10/06 4:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,"SPECIALTY STORE (TV, FUR, ETC)",6800 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,115422,29414
80-06-000623,6/15/06 2:10 AM,6/14/06 2:54 AM,SUICIDE,OTHER,0,PART II,COMPLETED,1ST DIVISION,123,JAIL / PENITENTARY,600 BLOCK W JEFFERSON ST                                    ,LOUISVILLE,40202,115423,29415
80-06-007794,7/11/06 8:56 PM,6/6/06 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,436,PARKING LOT / GARAGE,4700 BLOCK ALLMOND AVE                                      ,LOUISVILLE,40209,115424,29416
80-06-009551,7/18/06 10:00 PM,7/15/06 4:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1000 BLOCK S BROOK ST                                       ,LOUISVILLE,40203,115425,29417
80-06-009893,7/19/06 8:06 PM,7/18/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,6TH DIVISION,625,PARKING LOT / GARAGE,HIKES LN                                                    ,LOUISVILLE,40220,115426,29418
80-06-007138,7/9/06 1:20 PM,7/9/06 1:20 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,TAYLOR BLVD / ARCADE AVE                                    ,LOUISVILLE,40215,115427,29419
80-06-009303,7/17/06 11:00 AM,7/17/06 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,3300 BLOCK UTAH AVE                                         ,LOUISVILLE,40215,115428,29420
80-06-009546,7/18/06 8:50 PM,2/2/06 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,900 BLOCK S CLAY ST                                         ,LOUISVILLE,40203,115429,29421
80-06-004064,6/27/06 6:18 PM,1/27/06 8:00 PM,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,FRAUD,250,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,4000 BLOCK BLOSSOMWOOD DR                                   ,LOUISVILLE,40220,115430,29422
80-06-009264,7/17/06 9:00 PM,7/17/06 6:30 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,115431,29423
80-06-009264,7/17/06 9:00 PM,7/17/06 6:30 PM,FLEEING OR EVADING POLICE - 2ND DEGREE (ON FOOT),OTHER,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,115432,29424
80-06-009264,7/17/06 9:00 PM,7/17/06 6:30 PM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,115433,29425
80-06-009264,7/17/06 9:00 PM,7/17/06 6:30 PM,MENACING,ASSAULT,13C,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1100 BLOCK LILLIAN AVE                                      ,LOUISVILLE,40208,115434,29426
80-06-004162,6/28/06 8:10 AM,5/8/06 6:00 PM,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,FRAUD,250,PART II,COMPLETED,1ST DIVISION,123,BANK / SAVINGS & LOAN,500 BLOCK S 4TH ST                                          ,LOUISVILLE,40202,115435,29427
80-06-009901,7/19/06 9:38 PM,7/18/06 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,3RD DIVISION,315,PARKING LOT / GARAGE,7600 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,115436,29428
80-06-007139,7/9/06 6:00 PM,7/9/06 1:00 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,812,HIGHWAY / ROAD / ALLEY,GOOSE CREEK RD                                              ,LOUISVILLE,40241,115437,29429
80-06-007139,7/9/06 6:00 PM,7/9/06 1:00 PM,FAIL TO GIVE RIGHT OF WAY TO VEH PASSING OPPOSITE DIRECTION,OTHER,0,,COMPLETED,8TH DIVISION,812,HIGHWAY / ROAD / ALLEY,GOOSE CREEK RD                                              ,LOUISVILLE,40241,115438,29430
80-06-008960,7/16/06 4:00 AM,7/15/06 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - MISD,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,1600 BLOCK CONN ST                                          ,LOUISVILLE,40215,115439,29431
80-06-008960,7/16/06 4:00 AM,7/15/06 8:00 PM,LESSER INCLUDED THEFT,OTHER,0,,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,1600 BLOCK CONN ST                                          ,LOUISVILLE,40215,115440,29432
80-06-004604,6/29/06 6:30 PM,6/29/06 6:24 PM,DEATH INVESTIGATION,OTHER,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,3500 BLOCK WHEELER AVE                                      ,LOUISVILLE,40215,115441,29433
80-06-006143,7/5/06 8:00 AM,7/5/06 8:00 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY,S 1ST ST                                                    ,LOUISVILLE,40202,115442,29434
80-06-006143,7/5/06 8:00 AM,7/5/06 8:00 AM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,1ST DIVISION,134,HIGHWAY / ROAD / ALLEY,S 1ST ST                                                    ,LOUISVILLE,40202,115443,29435
80-06-008925,7/15/06 10:00 PM,7/14/06 12:02 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,436,RESIDENCE / HOME,200 BLOCK HIAWATHA AVE                                      ,LOUISVILLE,40209,115444,29436
80-06-005014,7/1/06 11:58 PM,5/1/06 4:00 PM,THEFT BY DECEPTION-INCLUDE COLD CHECKS O/$300,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,115445,29437
80-06-007128,7/9/06 10:20 AM,7/9/06 10:20 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,2900 BLOCK GOOSE CREEK RD                                   ,LOUISVILLE,40241,115446,29438
80-06-007128,7/9/06 10:20 AM,7/9/06 10:20 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,8TH DIVISION,812,PARKING LOT / GARAGE,2900 BLOCK GOOSE CREEK RD                                   ,LOUISVILLE,40241,115447,29439
80-06-005713,7/3/06 11:30 PM,7/3/06 12:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,513,RESIDENCE / HOME,1900 BLOCK RUTHERFORD AVE                                   ,LOUISVILLE,40205,115448,29440
80-06-008935,7/16/06 12:00 AM,7/15/06 1:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,100 BLOCK W ST CATHERINE ST                                 ,LOUISVILLE,40203,115449,29441
80-06-007121,7/9/06 8:40 AM,7/9/06 8:40 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,6TH DIVISION,624,OTHER / UNKNOWN,SHEPHERDSVILLE RD / RANGELAND RD                            ,LOUISVILLE,40228,115450,29442
80-06-105740,2/25/06 3:10 AM,2/25/06 3:10 AM,DISREGARDING STOP SIGN,OTHER,0,,COMPLETED,8TH DIVISION,824,HIGHWAY / ROAD / ALLEY,OLD HARRODS CREEK RD / SHELBYVILLE RD                       ,LOUISVILLE,40243,97342,29443
80-06-009381,7/18/06 1:00 AM,7/17/06 11:00 PM,HARASSMENT (NO PHYSICAL CONTACT),ASSAULT,13C,PART II,COMPLETED,7TH DIVISION,723,GOVERNMENT / PUBLIC BUILDING,5700 BLOCK OXFORD PL                                        ,LOUISVILLE,40291,115371,29444
80-06-210097,3/20/06 8:00 AM,3/20/06 7:00 AM,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS,OTHER,0,,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,300 BLOCK GLENDORA AVE                                      ,LOUISVILLE,40212,64229,29445
80-06-009572,7/18/06 2:00 AM,7/13/06 8:00 AM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,424,HOTEL / MOTEL / ETC.,500 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209,115519,29446
80-06-009426,7/18/06 7:00 AM,7/14/06 12:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME,2300 BLOCK HIKES LN                                         ,LOUISVILLE,40218,115520,29447
